hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,12,6,8
354,16,8,10
356,14,8,10
356,16,10,12
0,26,18,18
4,32,22,24
8,40,32,28
6,50,34,32
10,62,38,34
18,58,40,42
22,64,50,46
28,72,62,54
36,76,72,64
50,82,80,76
52,86,82,78
64,92,88,86
72,96,96,92
80,98,100,94
88,108,106,102
98,112,108,108
110,122,122,118
116,124,126,122
120,126,128,124
130,122,132,132
130,126,128,134
130,126,134,128
138,132,132,132
140,134,138,132
146,134,144,138
158,140,146,138
164,142,146,142
166,142,146,142
174,144,148,144
186,148,154,148
194,150,160,150
204,158,172,158
212,164,182,164
216,168,190,170
224,174,196,176
234,184,210,190
238,190,218,200
244,202,224,210
246,214,232,218
250,220,240,224
254,224,238,232
250,228,242,236
252,232,248,238
252,230,244,236
252,234,246,236
254,232,246,238
254,238,248,244
254,238,250,244
258,244,254,252
262,252,258,262
266,260,264,272
272,270,272,282
280,280,280,296
284,290,286,304
290,298,294,314
298,308,302,320
304,316,312,328
310,318,316,330
314,326,322,336
318,332,324,340
322,338,334,344
326,342,338,350
330,346,344,354
334,350,350,358
338,358,352,358
342,0,354,4
348,2,0,4
350,4,2,6
352,12,6,10
