hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,6,4,18
2,6,6,16
6,16,10,28
8,10,12,26
14,20,20,36
16,26,24,46
22,38,38,54
24,46,38,80
32,54,54,88
42,68,58,84
50,72,66,86
58,80,76,90
66,86,82,92
74,92,90,98
78,96,94,102
84,102,100,110
86,112,102,110
90,114,106,124
94,118,112,126
102,122,122,124
104,124,130,124
116,118,128,126
122,122,130,126
118,128,130,124
120,124,130,126
124,128,132,128
132,132,136,130
138,134,138,132
142,138,140,136
148,142,144,140
146,144,146,142
150,148,148,144
152,148,150,144
160,154,154,150
164,156,158,152
176,166,166,158
190,174,174,166
200,180,178,168
206,186,188,172
216,196,198,186
222,202,208,198
234,214,216,214
240,224,222,220
248,228,232,226
250,232,234,230
252,240,242,236
256,244,244,238
254,246,246,240
256,240,244,244
256,246,248,244
258,248,248,248
256,248,252,250
260,252,254,246
264,258,258,252
268,262,264,256
272,268,268,264
276,274,276,270
282,278,280,270
288,284,288,282
294,290,292,286
302,296,304,294
306,302,308,298
312,310,314,310
318,314,320,320
322,320,326,330
326,328,332,334
332,332,334,346
336,338,342,352
342,344,348,4
344,346,350,6
350,354,354,8
354,358,0,10
352,4,0,16
