hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,356,358,12
352,4,0,14
358,8,4,16
2,16,8,26
2,16,14,28
6,28,22,36
10,36,26,46
14,56,34,70
16,62,42,72
24,64,46,68
32,70,56,70
34,70,54,72
40,78,64,80
48,86,72,84
52,90,78,86
56,92,84,90
62,96,88,92
66,102,90,96
74,108,98,98
78,118,100,104
86,118,106,108
90,118,110,112
92,118,112,116
94,118,116,112
94,118,118,116
98,118,114,118
102,122,120,116
110,128,122,120
114,132,128,122
130,136,130,130
130,138,136,130
140,140,138,134
150,144,140,136
160,148,146,140
178,152,148,140
200,158,158,148
218,166,168,150
222,170,176,156
226,176,184,160
238,186,202,166
242,198,208,180
248,208,220,196
250,218,226,208
254,228,232,214
256,232,238,228
256,240,244,232
258,242,248,242
256,244,244,238
260,246,248,240
258,244,248,242
256,250,252,246
260,252,254,248
264,256,260,252
268,262,266,264
276,270,272,268
284,274,280,282
290,282,290,290
294,288,296,302
302,296,304,310
308,302,312,318
314,308,316,322
318,314,320,326
322,318,328,334
324,326,332,340
328,326,336,346
332,334,340,352
334,338,344,354
338,342,344,0
340,348,350,0
344,350,354,6
346,354,354,6
348,354,354,6
350,356,356,8
