hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,0,0,10
354,0,0,14
358,8,4,24
356,12,14,28
4,16,22,34
6,26,30,44
14,32,36,54
8,34,40,70
12,42,52,72
26,52,60,74
34,60,70,76
52,70,82,84
66,78,90,90
72,78,90,88
80,82,94,94
92,88,100,98
100,96,104,104
108,98,110,110
118,104,114,108
128,114,122,122
138,128,132,126
142,122,134,120
144,126,136,124
146,126,134,122
144,122,136,126
146,130,136,126
146,134,140,128
150,136,142,128
152,138,144,132
154,142,148,136
158,144,152,136
158,150,152,136
160,150,156,138
164,154,160,142
-1,-1,-1,-1
172,164,170,150
178,170,178,152
180,178,188,154
188,182,194,156
196,194,202,162
200,202,212,170
214,214,220,184
218,222,228,196
222,230,236,210
226,234,236,218
230,242,244,228
232,246,246,234
234,246,246,238
234,248,248,238
236,246,250,240
238,248,250,240
246,254,254,244
252,260,256,250
264,264,260,258
268,272,266,272
282,278,272,288
292,288,276,292
300,296,282,308
306,302,290,318
316,310,298,324
320,314,306,330
324,322,312,334
328,328,320,342
332,332,324,346
334,334,332,354
336,336,334,358
338,342,340,358
342,348,344,2
346,350,346,4
346,354,354,8
348,356,352,6
350,356,358,8
350,0,0,8
