hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,4,0,16
356,2,0,12
0,8,10,24
6,22,14,26
10,28,16,32
16,36,30,42
22,46,36,56
20,68,48,72
24,76,58,76
38,70,58,70
38,72,58,70
48,80,70,80
56,86,78,84
62,96,86,86
68,94,92,96
74,102,96,94
80,104,100,98
84,110,104,100
88,116,106,106
92,130,114,108
100,126,120,110
100,126,124,114
108,128,128,116
108,128,134,116
104,128,130,120
112,130,134,118
118,132,130,126
128,136,136,122
132,138,142,128
142,142,144,132
146,146,148,134
148,148,150,132
156,150,150,136
162,152,156,140
174,158,162,144
192,166,166,150
202,172,178,152
210,178,184,160
220,186,194,168
228,194,206,178
234,204,214,194
242,214,222,206
246,226,228,214
252,228,234,226
252,234,240,230
254,240,244,240
254,242,246,242
256,242,248,242
256,244,246,244
256,246,250,244
256,246,252,244
260,250,254,244
260,250,258,252
266,254,264,260
268,260,266,264
274,266,274,276
282,274,280,282
286,278,286,296
294,286,290,304
300,292,300,314
304,298,306,324
310,308,314,328
316,314,318,336
320,320,324,340
324,326,330,342
326,328,334,352
332,338,336,358
334,340,344,2
340,350,348,6
344,354,352,10
348,356,354,12
350,356,358,10
352,0,0,12
