hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,2,2,16
354,12,8,18
356,18,12,22
358,20,12,28
6,24,20,38
6,30,30,44
10,32,30,48
10,42,44,62
2,34,40,66
22,48,50,70
30,54,60,72
40,60,70,78
52,70,80,84
70,74,86,90
74,80,88,92
86,86,96,98
96,92,102,100
104,96,104,104
112,102,110,112
124,116,114,118
138,118,124,116
140,118,128,118
140,118,132,118
140,118,132,118
140,118,132,118
142,118,134,118
144,118,138,118
146,126,140,118
150,132,142,120
152,138,144,130
152,140,150,132
156,142,150,130
156,144,154,134
160,150,158,138
164,154,162,138
172,162,170,144
178,170,176,152
182,176,188,154
186,182,194,158
192,192,204,164
200,204,214,172
206,212,220,184
216,222,230,200
224,230,236,214
228,234,240,216
230,240,246,230
230,246,246,238
234,246,250,238
236,246,250,236
236,248,250,240
238,250,252,246
246,256,256,250
250,260,258,252
262,266,262,256
270,272,264,272
282,278,272,282
292,288,278,298
298,294,284,308
308,300,288,316
314,308,296,322
318,314,304,326
322,320,308,330
326,324,316,336
330,326,322,342
330,332,328,344
334,334,332,350
336,338,336,358
340,346,344,2
340,346,348,4
344,352,352,4
346,356,356,8
348,358,356,12
348,4,0,12
