hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,6,0,10
350,4,4,12
354,6,8,16
358,12,12,22
356,16,14,24
0,22,18,34
8,32,28,44
358,32,30,52
358,36,40,68
14,42,46,66
22,50,56,74
30,60,68,78
42,70,76,86
56,74,82,90
70,80,88,94
80,84,92,98
88,90,98,104
96,94,100,106
110,100,106,112
120,106,116,118
136,118,126,118
140,118,128,118
140,118,128,118
140,116,128,118
140,118,130,118
140,118,130,118
146,118,134,118
148,128,138,122
148,134,142,124
152,138,146,128
154,140,148,132
156,144,150,134
160,144,152,136
162,150,158,138
168,152,162,140
174,162,170,146
182,170,178,154
184,176,190,156
190,182,192,158
198,194,202,166
206,202,212,172
212,210,222,190
220,224,232,202
226,230,236,212
230,234,240,218
234,240,248,232
234,244,248,230
236,246,250,234
240,248,250,238
240,246,250,240
240,250,254,244
248,256,256,248
256,260,258,252
266,266,264,260
274,272,268,272
284,280,274,278
294,290,280,292
300,296,284,304
308,304,290,310
312,310,296,324
318,316,304,326
320,322,310,330
326,326,316,334
328,330,320,340
332,334,328,346
332,336,332,352
336,342,336,354
336,346,342,356
342,350,348,2
342,352,350,2
346,354,352,4
346,0,356,6
348,2,0,10
