hsv1[0],hsv2[0],hsv3[0],hsv4[0]
24,12,18,16
34,14,16,22
42,16,30,26
48,16,32,30
60,22,38,36
94,36,74,52
118,48,92,74
118,48,94,78
126,52,100,78
116,58,98,84
102,62,90,78
104,70,92,78
106,70,92,80
112,80,100,84
114,80,100,84
116,84,106,94
122,90,110,92
124,94,112,96
128,100,118,98
134,104,120,102
136,112,126,102
136,114,136,108
136,114,136,110
136,116,136,114
134,118,134,118
136,118,136,122
136,118,138,120
138,126,138,120
140,126,140,128
140,130,142,130
142,138,144,132
142,140,146,134
144,142,148,138
146,146,150,144
146,152,152,146
152,160,158,150
154,170,162,162
158,174,166,164
158,184,166,172
164,200,176,186
170,210,188,198
178,218,202,210
190,224,212,216
194,230,214,226
-1,-1,-1,-1
210,240,226,238
216,242,232,244
218,242,232,238
216,244,232,240
-1,-1,-1,-1
218,248,232,244
224,250,242,248
226,254,244,248
228,258,250,256
232,266,258,266
240,276,270,274
256,286,276,280
264,292,284,282
278,302,288,296
288,308,304,304
300,314,304,312
314,320,316,324
320,326,320,328
326,332,330,338
344,334,340,346
350,342,344,348
0,348,354,0
16,354,2,2
14,354,4,8
16,2,10,10
18,2,8,16
26,10,12,16
24,8,18,16
