hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,16,4,6
346,12,4,4
350,12,2,6
350,16,6,8
352,22,10,12
356,28,16,16
358,34,20,24
352,40,22,22
356,48,22,26
8,56,36,36
14,66,48,48
26,76,68,60
38,80,74,70
40,86,80,76
50,88,86,82
62,90,88,86
70,94,94,92
68,92,92,92
78,98,102,96
92,104,102,104
104,106,108,112
110,112,112,118
114,116,112,122
118,116,114,128
122,116,116,130
120,118,120,130
128,118,118,130
134,128,120,136
144,132,124,136
150,134,132,138
160,136,134,140
166,138,140,142
172,140,144,146
184,144,152,146
192,146,156,150
210,152,172,160
218,158,182,168
220,162,192,172
226,168,200,176
232,178,214,192
238,196,222,204
242,202,234,212
246,210,240,220
250,218,244,226
250,226,250,232
254,232,252,238
256,232,256,242
254,238,250,238
256,238,256,242
256,238,252,244
256,242,256,248
258,246,262,254
262,252,260,260
268,262,266,268
272,268,274,280
282,278,276,286
288,290,286,302
292,300,288,308
300,308,296,316
306,316,304,320
312,320,314,324
314,328,318,330
322,332,324,332
322,338,332,336
326,340,334,340
330,342,338,344
334,350,342,348
336,352,350,350
338,354,352,352
340,358,354,354
342,0,354,356
344,6,358,358
346,8,356,358
