k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
3,3,8,5,1,"(8, 11, 26)",1,914,anchor_worst_targeted,"[45, 95, 115, 140, 145, 150, 155, 165, 170, 235, 245, 315, 335, 345, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.41000000,0.46442857,22->8
3,3,8,5,1,"(8, 11, 26)",2,524,anchor_worst_targeted,"[10, 30, 50, 60, 65, 95, 140, 165, 205, 220, 225, 245, 325, 330, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.40900000,0.45961905,3->11
3,3,8,5,1,"(8, 11, 26)",3,802,anchor_worst_targeted,"[15, 85, 125, 130, 170, 175, 215, 240, 270, 280, 305, 315, 325, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.40100000,0.47004762,22->8
3,3,8,5,1,"(8, 11, 26)",4,878,anchor_worst_targeted,"[20, 25, 30, 35, 40, 70, 115, 120, 125, 135, 170, 235, 240, 280, 325]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.40000000,0.45323810,28->8
3,3,8,5,1,"(8, 11, 26)",5,86,baseline_global_guarded,"[5, 30, 115, 125, 140, 150, 155, 175, 190, 240, 245, 250, 260, 265, 290]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.39000000,0.47057143,22->26
3,3,8,5,1,"(8, 11, 26)",6,523,anchor_worst_targeted,"[10, 30, 50, 60, 65, 95, 140, 165, 205, 220, 225, 245, 325, 330, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.38900000,0.45895238,28->26
3,3,8,5,1,"(8, 11, 26)",7,646,anchor_worst_targeted,"[15, 70, 90, 95, 100, 135, 145, 160, 165, 170, 195, 250, 270, 290, 295]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.21300000,0.43371429,16->26
3,3,8,5,1,"(8, 11, 26)",8,644,anchor_worst_targeted,"[15, 70, 90, 95, 100, 135, 145, 160, 165, 170, 195, 250, 270, 290, 295]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.25500000,0.43114286,16->26
3,3,8,5,1,"(8, 11, 26)",9,647,anchor_worst_targeted,"[15, 70, 90, 95, 100, 135, 145, 160, 165, 170, 195, 250, 270, 290, 295]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.24900000,0.43042857,16->26
3,3,8,5,1,"(8, 11, 26)",10,768,anchor_worst_targeted,"[20, 65, 100, 110, 125, 135, 190, 195, 205, 240, 245, 250, 270, 315, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.27300000,0.44057143,22->26
3,3,8,5,1,"(8, 11, 26)",11,652,anchor_worst_targeted,"[15, 70, 90, 95, 100, 135, 145, 160, 165, 170, 195, 250, 270, 290, 295]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.30900000,0.43314286,16->26
3,3,8,5,1,"(8, 11, 26)",12,697,anchor_worst_targeted,"[90, 120, 150, 180, 210, 225, 235, 245, 260, 265, 270, 280, 290, 320, 325]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.29300000,0.44704762,18->26
3,3,8,5,1,"(8, 11, 26)",13,916,anchor_worst_targeted,"[45, 95, 115, 140, 145, 150, 155, 165, 170, 235, 245, 315, 335, 345, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.36100000,0.46095238,22->8
3,3,8,5,1,"(8, 11, 26)",14,589,anchor_worst_targeted,"[35, 70, 125, 145, 170, 195, 205, 230, 255, 260, 290, 300, 310, 320, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.22800000,0.44214286,21->8
3,3,8,5,1,"(8, 11, 26)",15,166,baseline_global_guarded,"[30, 40, 80, 100, 130, 135, 165, 180, 200, 215, 250, 255, 285, 295, 310]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.29800000,0.42333333,3->8
3,3,8,5,1,"(8, 11, 26)",16,89,baseline_global_guarded,"[5, 30, 115, 125, 140, 150, 155, 175, 190, 240, 245, 250, 260, 265, 290]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.37300000,0.46876190,22->26
3,3,8,5,1,"(8, 11, 26)",17,87,baseline_global_guarded,"[5, 30, 115, 125, 140, 150, 155, 175, 190, 240, 245, 250, 260, 265, 290]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.35400000,0.46857143,22->26
3,3,8,5,1,"(8, 11, 26)",18,522,anchor_worst_targeted,"[10, 30, 50, 60, 65, 95, 140, 165, 205, 220, 225, 245, 325, 330, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.36600000,0.46476190,21->26
3,3,8,5,1,"(8, 11, 26)",19,812,anchor_worst_targeted,"[15, 85, 125, 130, 170, 175, 215, 240, 270, 280, 305, 315, 325, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.35300000,0.46328571,22->8
