k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
4,4,8,4,1,"(3, 8, 23, 27)",1,52,baseline_global_guarded,"[5, 45, 55, 75, 105, 115, 125, 160, 175, 180, 210, 260, 265, 275, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34300000,0.45351923,15->27
4,4,8,4,1,"(3, 8, 23, 27)",2,524,anchor_worst_targeted,"[40, 70, 95, 120, 135, 140, 150, 155, 160, 175, 200, 300, 315, 320, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.33900000,0.44921154,1->23
4,4,8,4,1,"(3, 8, 23, 27)",3,51,baseline_global_guarded,"[5, 45, 55, 75, 105, 115, 125, 160, 175, 180, 210, 260, 265, 275, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.33600000,0.45521154,28->27
4,4,8,4,1,"(3, 8, 23, 27)",4,148,baseline_global_guarded,"[10, 40, 80, 125, 145, 155, 165, 195, 230, 235, 250, 310, 320, 360, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.33000000,0.44563462,10->23
4,4,8,4,1,"(3, 8, 23, 27)",5,532,anchor_worst_targeted,"[20, 60, 70, 110, 160, 175, 180, 190, 215, 240, 250, 260, 305, 330, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.32800000,0.45198077,4->3
4,4,8,4,1,"(3, 8, 23, 27)",6,147,baseline_global_guarded,"[10, 40, 80, 125, 145, 155, 165, 195, 230, 235, 250, 310, 320, 360, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.32600000,0.44275000,13->8
4,4,8,4,1,"(3, 8, 23, 27)",7,540,anchor_worst_targeted,"[20, 60, 70, 110, 160, 175, 180, 190, 215, 240, 250, 260, 305, 330, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.29100000,0.44163462,18->27
4,4,8,4,1,"(3, 8, 23, 27)",8,198,anchor_worst_targeted,"[10, 60, 65, 90, 115, 145, 170, 190, 195, 220, 225, 235, 245, 275, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.24800000,0.44255769,16->3
4,4,8,4,1,"(3, 8, 23, 27)",9,658,anchor_worst_targeted,"[5, 80, 95, 110, 120, 125, 145, 160, 175, 240, 245, 250, 255, 300, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.15400000,0.44628846,1->8
4,4,8,4,1,"(3, 8, 23, 27)",10,539,anchor_worst_targeted,"[20, 60, 70, 110, 160, 175, 180, 190, 215, 240, 250, 260, 305, 330, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.29900000,0.44528846,18->27
