hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,2,8,4
0,2,8,6
0,2,10,8
0,8,12,8
6,16,12,10
8,18,18,14
10,24,18,20
10,28,22,20
16,30,28,26
14,38,30,34
18,46,36,36
18,44,40,36
28,70,54,54
28,70,48,54
32,72,64,66
42,78,68,70
48,84,70,80
58,92,78,84
70,94,86,92
80,100,88,96
94,106,90,98
104,104,96,102
112,108,96,104
102,110,106,110
110,106,96,108
114,110,104,110
118,114,108,112
116,114,106,112
134,116,104,118
140,122,110,126
154,122,130,132
154,130,132,134
172,132,132,130
188,136,144,136
198,138,152,146
208,146,170,158
220,160,202,170
224,168,202,176
226,186,220,192
224,194,214,206
230,208,230,210
232,216,228,220
236,214,232,224
234,214,234,216
234,218,232,228
234,224,240,230
236,222,242,228
236,228,240,222
234,228,246,232
234,232,238,232
240,228,248,232
244,230,248,240
248,240,246,252
252,246,252,254
258,254,268,270
266,272,282,282
282,298,286,308
286,308,292,320
296,308,298,318
308,322,312,326
318,332,322,336
324,336,332,340
330,342,344,346
340,352,344,348
342,354,348,356
344,354,356,0
350,358,358,0
352,358,0,0
352,358,0,0
356,2,0,0
356,2,4,4
356,4,8,6
358,2,6,4
