hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,0,0,4
2,0,4,6
2,6,4,14
4,12,8,18
8,16,12,24
10,24,22,26
12,24,24,32
16,36,28,36
18,46,32,46
22,48,40,50
26,60,50,62
36,74,62,72
40,84,70,76
46,88,72,82
52,94,78,84
54,98,86,88
70,100,88,94
72,100,92,98
86,106,98,96
80,110,96,94
86,110,100,98
90,110,102,98
94,110,100,96
94,110,100,100
94,110,100,96
92,112,100,98
100,112,102,100
110,122,110,104
112,128,116,104
124,134,124,106
136,136,130,116
146,138,136,120
152,142,138,122
172,146,148,132
184,156,156,136
202,164,172,144
210,180,178,150
216,182,190,158
222,200,200,170
226,204,210,180
232,210,218,194
238,222,226,206
244,230,234,224
240,226,232,224
238,232,232,228
244,236,236,234
242,234,240,234
244,234,240,238
242,348,240,268
242,246,242,250
-1,-1,-1,-1
-1,-1,-1,-1
244,352,248,306
256,248,252,250
260,250,256,254
266,254,264,270
274,262,270,276
278,266,276,284
288,276,286,302
298,290,300,312
308,294,310,322
316,306,322,326
324,316,326,332
330,326,330,342
332,334,334,348
336,334,342,348
342,340,344,348
344,346,346,356
350,348,356,358
352,356,356,0
352,358,356,2
356,356,358,4
356,356,358,4
