hsv1[0],hsv2[0],hsv3[0],hsv4[0]
6,6,2,4
2,6,2,6
6,10,10,10
4,10,12,10
10,14,16,16
12,16,18,18
14,20,20,24
22,30,26,28
22,32,30,32
24,38,36,38
26,46,46,48
24,44,46,48
-1,-1,-1,-1
38,66,66,72
44,72,70,74
52,82,76,82
72,86,84,88
78,92,86,92
82,96,96,96
92,100,100,100
104,108,108,108
106,112,110,112
108,116,114,116
112,116,114,118
112,118,116,118
114,122,116,122
116,122,120,122
118,126,126,126
126,128,128,130
132,134,132,134
134,138,138,134
136,140,142,138
146,144,146,140
156,146,154,148
168,152,162,152
182,168,176,162
192,182,190,174
202,196,202,188
208,202,206,196
218,212,216,210
224,218,222,216
226,224,226,220
230,226,228,224
232,232,232,234
234,236,234,234
236,236,238,238
238,238,238,238
238,240,238,238
240,240,238,240
240,238,238,240
240,242,238,242
246,246,244,246
250,250,246,248
256,256,254,258
262,264,258,262
274,274,268,274
290,286,274,286
298,296,282,298
310,306,288,312
316,314,298,316
322,322,308,322
326,328,316,326
332,330,320,330
336,338,326,336
342,340,334,342
344,346,340,346
348,352,346,350
350,352,350,352
352,354,352,356
356,356,358,356
358,0,356,0
0,4,0,6
0,6,4,4
