hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,2,4,8
0,4,6,8
2,10,10,16
2,16,10,26
8,20,16,28
10,26,20,32
14,28,20,34
16,38,28,44
18,46,32,50
20,52,36,54
24,58,44,62
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
44,94,72,88
52,102,80,92
52,102,82,94
68,108,86,98
74,112,96,104
84,116,98,102
94,120,106,102
94,118,106,104
94,120,106,104
94,118,106,106
96,118,100,106
102,124,106,106
104,126,108,112
112,126,110,112
118,132,118,116
130,134,124,118
136,134,122,116
146,136,132,122
170,144,136,122
188,146,142,130
204,160,160,138
218,170,174,150
222,176,186,154
226,186,202,166
230,198,206,182
234,208,214,184
236,214,224,204
238,220,228,216
242,226,236,224
246,230,238,226
248,236,246,234
250,238,248,244
252,244,252,248
252,248,254,248
254,246,254,248
256,250,254,246
258,250,258,250
264,252,260,256
264,248,262,250
266,254,264,250
270,260,268,262
282,266,280,270
286,276,288,288
300,286,298,294
308,296,314,316
316,306,320,326
322,318,332,332
330,324,336,340
336,332,344,346
342,340,348,352
346,344,350,356
348,350,350,2
348,352,352,2
352,354,358,4
354,356,358,4
0,2,4,10
0,2,2,4
0,4,4,8
