hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,6,6,8
4,6,10,10
4,10,10,10
4,12,10,14
6,12,14,14
8,18,18,18
10,20,22,18
10,18,26,26
10,26,28,26
12,30,32,32
12,34,32,38
18,38,40,44
-1,-1,-1,-1
-1,-1,-1,-1
30,66,66,72
40,70,70,80
48,80,78,88
52,82,84,90
68,92,88,96
80,96,96,102
90,100,96,104
100,104,96,104
104,104,100,106
102,102,100,108
108,106,96,110
110,108,98,112
112,108,98,112
118,110,102,114
118,110,106,118
130,114,118,116
148,116,122,120
144,120,128,124
154,120,130,130
156,132,142,134
172,134,142,140
196,142,170,146
204,160,188,158
206,168,198,166
214,184,204,178
218,192,210,192
218,202,218,202
226,210,224,208
230,212,226,214
230,218,232,216
232,224,236,224
234,224,236,224
236,224,244,228
240,232,248,236
238,232,248,232
242,242,250,238
244,240,250,242
244,242,248,246
250,246,250,248
258,250,250,254
260,252,252,254
274,266,260,268
290,292,272,286
302,312,280,306
316,320,294,316
326,330,308,332
336,340,322,334
342,344,330,342
346,350,340,350
350,354,342,358
352,358,346,356
352,0,350,358
352,358,356,356
352,358,358,2
356,0,2,0
356,0,0,4
0,4,4,4
2,4,6,4
2,6,8,6
