hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,4,6,10
2,6,4,10
4,8,8,8
6,10,10,18
8,12,14,22
10,16,18,26
10,20,24,32
10,22,24,30
16,26,26,38
16,28,32,44
18,30,36,56
-1,-1,-1,-1
-1,-1,-1,-1
38,58,70,82
46,64,72,86
50,74,80,92
70,80,88,96
72,88,90,98
84,90,94,100
104,102,102,104
110,106,104,112
120,106,108,110
122,110,108,112
128,114,110,112
124,112,110,112
128,116,114,112
132,118,120,114
134,122,126,118
136,124,128,120
140,130,130,124
148,130,138,124
150,132,142,128
154,142,144,130
160,144,152,130
162,150,160,136
174,160,174,144
186,174,186,148
194,188,194,158
198,194,200,164
206,206,212,174
212,208,216,190
220,220,224,200
222,224,228,204
222,228,230,214
226,228,232,222
230,234,236,224
232,236,238,226
234,236,238,232
232,234,240,232
228,240,242,232
234,240,242,232
240,242,246,232
242,248,246,246
250,252,250,252
-1,-1,-1,-1
270,266,260,270
284,276,272,272
304,290,276,290
310,300,290,310
322,314,298,322
330,322,306,326
336,332,316,336
338,336,324,342
342,340,334,346
346,346,340,350
350,350,340,354
352,352,346,356
352,354,350,356
354,356,354,356
356,356,356,4
0,0,358,6
0,2,0,6
358,4,2,6
