hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,0,4,8
0,4,6,8
8,6,10,6
10,6,12,12
16,14,16,14
22,16,24,20
26,20,28,20
34,30,34,30
40,36,40,34
48,38,44,38
56,52,54,46
66,64,68,58
76,74,74,70
84,80,80,74
86,88,84,82
86,86,86,86
92,94,92,88
94,98,92,92
98,104,92,94
104,108,98,102
106,110,104,104
106,112,106,108
108,116,106,108
110,118,108,112
108,116,108,108
112,116,108,112
116,120,112,114
116,124,114,116
116,128,114,120
126,130,120,124
130,132,126,124
132,140,130,130
136,142,130,132
144,146,140,138
148,152,144,140
162,164,156,154
172,176,166,160
182,184,172,170
194,194,184,176
208,198,194,188
216,210,206,200
222,216,214,210
226,224,216,214
232,228,226,224
234,228,228,224
240,234,230,228
242,238,238,240
246,244,244,244
246,246,248,244
248,246,248,246
248,246,248,250
248,250,248,250
250,250,250,250
254,256,260,264
262,262,266,268
266,266,272,278
274,282,282,294
282,284,294,302
290,300,302,318
298,308,310,324
308,312,316,328
314,322,324,336
320,330,330,336
326,334,340,344
334,340,342,346
338,344,350,354
344,346,348,354
346,352,352,358
348,354,354,2
354,356,356,0
358,354,0,0
358,356,6,2
358,0,0,4
