hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,4,6,10
2,10,4,12
4,8,10,12
4,10,10,10
4,12,10,10
4,12,14,14
6,20,24,16
8,22,24,18
10,30,24,22
14,32,22,22
16,38,30,28
20,46,34,32
20,56,44,38
26,70,52,48
30,74,54,54
36,80,64,68
46,88,74,70
46,90,72,76
54,96,78,80
72,104,80,88
86,104,92,92
92,104,90,98
98,108,92,98
98,108,98,102
102,110,92,100
100,112,96,104
102,114,98,104
118,118,108,106
126,116,104,104
148,120,106,116
162,118,114,126
156,126,110,126
174,126,126,128
186,136,138,132
206,138,148,138
214,150,174,152
222,160,190,170
222,172,198,178
226,184,210,192
230,198,214,200
230,206,224,208
232,208,224,216
236,218,226,218
236,218,234,220
236,222,232,226
238,224,240,226
240,226,246,240
242,226,248,238
240,228,246,246
240,228,246,238
244,228,248,246
248,238,248,248
250,238,254,250
258,248,270,278
260,250,256,270
270,260,270,282
278,272,284,308
286,286,286,318
298,306,312,330
306,322,316,334
316,328,324,342
324,334,334,346
330,342,340,352
334,342,346,352
342,348,348,356
342,350,348,358
348,354,356,2
350,0,358,0
352,358,358,0
352,358,2,2
0,2,4,8
0,4,4,10
0,2,6,10
