hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,0,4,4
358,4,6,6
0,6,10,6
2,12,12,8
4,14,14,12
6,18,16,14
10,24,22,20
8,22,20,18
10,30,28,22
14,38,26,26
14,40,28,28
16,52,36,32
-1,-1,-1,-1
26,70,48,48
28,76,50,52
34,82,54,60
44,86,70,70
46,92,70,74
50,96,74,80
70,100,78,88
80,104,82,92
84,104,86,96
92,106,86,100
94,106,88,102
90,108,88,100
98,110,88,100
102,112,94,100
114,114,100,110
114,118,96,106
134,118,104,110
136,124,118,116
154,128,110,116
174,134,118,124
188,134,132,130
206,142,138,134
214,150,156,148
224,160,190,158
226,170,200,172
230,182,210,184
234,196,218,202
236,202,224,210
238,210,228,212
238,216,232,214
240,216,230,220
242,220,238,224
246,230,244,226
248,232,250,232
-1,-1,-1,-1
246,234,244,232
-1,-1,-1,-1
248,232,248,238
248,236,250,236
-1,-1,-1,-1
258,248,252,254
266,252,264,264
274,262,272,280
284,272,282,300
292,286,292,318
304,294,304,324
310,310,316,332
316,322,322,336
324,326,330,342
330,334,334,346
338,342,346,352
340,342,348,354
344,348,346,352
346,352,352,358
348,354,356,358
350,354,358,0
354,358,358,0
358,356,4,4
356,2,2,4
0,2,6,6
