hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,6,0,4
6,6,4,12
4,10,4,12
6,6,12,20
4,10,16,18
10,16,18,26
12,18,24,28
12,20,26,34
18,26,32,44
16,30,36,46
20,38,42,52
32,48,54,68
30,48,56,70
40,60,70,80
48,70,72,84
68,78,82,90
70,82,86,92
84,88,92,94
92,94,96,100
104,104,104,106
114,106,106,110
116,110,108,110
122,110,108,110
122,114,110,112
126,116,110,112
128,114,112,112
128,118,116,114
136,122,118,116
138,126,126,116
142,130,130,116
142,136,138,118
150,138,140,120
154,140,144,124
160,144,152,130
168,154,158,134
178,158,174,138
184,178,186,144
188,180,196,154
192,192,204,156
204,206,210,170
204,210,216,184
210,216,222,192
218,222,224,206
218,224,226,210
226,230,232,214
226,232,236,224
228,232,236,228
230,234,240,232
234,238,238,234
232,240,242,232
234,242,244,240
240,244,244,244
246,248,248,248
252,254,254,250
262,260,260,260
270,264,262,272
286,276,268,286
302,290,278,298
314,300,286,310
322,312,296,322
330,320,310,330
336,328,318,342
340,336,322,342
342,342,332,346
346,342,336,348
350,346,342,352
352,354,346,354
352,354,354,4
356,356,356,4
356,356,356,4
358,0,358,10
0,0,0,6
0,0,0,6
