hsv1[0],hsv2[0],hsv3[0],hsv4[0]
10,12,12,10
14,4,8,6
-1,-1,-1,-1
32,18,22,22
38,20,28,20
42,30,38,30
54,40,48,42
62,50,62,52
62,58,64,52
68,62,70,62
72,68,76,68
80,78,80,76
84,82,88,86
92,90,94,96
94,96,100,100
100,102,104,108
108,114,110,112
112,122,116,118
118,126,124,130
118,126,130,134
118,128,130,134
118,128,130,136
118,128,128,138
118,128,130,136
118,128,130,138
118,132,132,136
118,132,134,138
130,138,138,142
134,140,138,144
138,144,142,144
140,148,146,148
144,150,146,148
148,150,148,150
150,154,152,152
156,158,156,156
164,166,160,160
170,170,166,166
178,178,170,170
188,184,176,174
196,190,184,184
204,200,198,192
212,206,206,206
222,220,214,210
228,224,224,218
236,232,228,224
242,234,232,230
246,236,232,230
246,238,234,238
248,240,240,238
250,238,240,238
252,246,238,240
254,248,246,244
256,250,248,246
258,258,256,252
264,262,260,266
270,268,268,268
274,278,278,286
278,286,282,294
286,288,292,304
292,298,302,312
300,304,310,320
304,314,316,324
312,318,322,328
318,324,328,334
324,328,332,340
326,334,336,342
334,336,344,350
338,342,348,354
344,350,352,358
348,352,356,0
358,354,2,4
4,0,6,8
10,0,6,6
