hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,8,2,8
352,12,0,6
354,16,12,16
358,24,16,24
8,28,20,30
10,36,32,44
14,40,34,52
14,48,46,68
18,54,54,72
22,50,54,72
22,58,64,76
34,64,72,82
44,74,82,90
66,82,90,94
76,84,94,98
86,92,100,106
98,96,104,116
114,100,112,118
120,108,122,118
130,118,132,118
144,118,130,118
144,118,130,118
144,118,130,118
144,118,130,118
144,118,130,118
148,120,134,118
148,126,136,118
154,136,142,128
156,138,146,128
160,142,150,136
162,146,150,136
164,146,154,138
170,150,158,142
172,154,164,144
180,160,168,146
188,166,180,152
196,176,188,160
202,184,196,164
206,192,204,172
282,206,0,212
-1,-1,-1,-1
220,212,226,194
226,222,230,212
230,228,238,216
234,234,240,228
238,240,246,234
240,240,250,240
240,246,250,242
240,244,250,242
240,248,250,246
246,250,252,242
252,254,256,248
256,260,260,250
264,264,264,262
270,272,266,266
278,280,272,276
288,286,276,288
294,292,282,294
300,300,288,302
306,308,292,312
316,314,300,314
318,318,306,322
322,322,312,328
326,326,318,334
326,332,322,334
330,332,328,340
332,342,332,350
336,346,336,348
340,348,342,352
344,354,346,358
346,356,350,0
348,2,354,4
350,6,358,0
