hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,0,6,16
356,2,2,8
358,6,8,16
0,18,12,22
2,22,18,28
10,38,28,46
18,48,36,56
20,68,46,70
18,58,42,68
24,72,52,72
34,74,62,74
40,82,70,80
46,90,78,86
58,96,86,92
62,102,92,96
68,106,96,100
74,122,104,102
80,124,108,106
86,126,112,116
98,124,120,120
102,126,128,124
116,126,132,122
116,126,134,122
120,128,136,118
120,128,136,122
120,128,134,124
130,132,138,130
138,138,140,132
140,138,142,134
146,144,146,138
154,146,150,140
160,148,152,142
166,150,154,144
178,156,158,146
188,158,162,148
202,166,168,154
212,174,176,160
218,180,180,166
222,184,186,170
230,192,202,178
236,202,210,190
242,210,222,202
250,220,232,214
252,230,238,226
254,234,240,230
258,238,244,236
258,240,248,242
258,242,248,244
258,244,250,242
258,244,246,244
256,246,252,242
256,248,254,248
260,254,256,252
264,258,264,260
270,262,268,266
276,270,276,272
282,276,284,284
288,282,290,290
296,288,296,302
302,292,306,308
310,300,312,314
314,304,316,322
318,314,322,328
322,318,328,334
324,322,330,338
326,326,334,346
332,332,342,346
336,336,344,358
338,338,346,352
342,344,352,0
346,350,354,2
350,352,356,6
352,356,354,8
