hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,12,10,8
348,10,6,2
350,12,10,4
354,16,12,8
356,22,14,10
358,32,20,16
4,34,26,22
6,44,28,24
10,44,36,30
14,52,38,38
18,58,44,42
26,64,54,52
34,74,66,64
40,80,68,76
50,82,76,78
60,90,82,86
70,92,88,90
76,96,90,96
86,100,96,104
102,106,102,114
106,116,106,118
116,122,116,126
122,118,116,132
128,120,120,132
134,124,122,134
138,126,128,134
140,130,130,136
144,132,132,138
148,134,140,140
158,140,142,146
166,142,146,148
172,142,146,148
174,144,152,152
186,150,158,154
196,152,164,158
204,160,176,166
210,166,188,174
218,170,196,180
222,178,206,186
232,192,216,198
236,198,226,204
242,212,234,214
248,216,244,224
250,224,248,236
252,234,252,236
252,236,252,244
254,238,256,248
252,244,258,248
254,242,260,250
254,244,258,248
254,248,264,258
256,250,266,258
260,260,268,266
266,266,272,274
272,274,276,280
278,282,282,288
286,294,294,300
292,302,296,310
300,312,304,314
304,318,310,320
312,320,316,324
316,328,320,330
320,334,326,334
324,336,328,336
326,336,332,336
330,342,336,342
332,346,342,346
336,350,344,348
338,354,350,350
340,356,352,354
344,358,0,356
346,0,0,358
348,6,2,0
