hsv1[0],hsv2[0],hsv3[0],hsv4[0]
4,4,8,6
14,8,12,6
12,10,18,12
22,14,24,16
30,22,28,18
38,32,40,26
48,34,48,28
56,46,60,42
64,58,72,48
70,66,74,52
74,76,80,66
80,86,86,80
88,94,94,90
90,102,100,98
94,106,104,104
98,114,110,112
100,114,110,114
102,122,114,118
112,126,124,124
118,130,132,130
118,132,130,132
118,136,130,134
116,134,132,134
118,136,132,136
118,138,132,134
120,136,136,138
128,142,136,136
132,142,138,138
134,142,140,140
140,144,142,144
142,146,146,146
142,150,146,146
148,148,148,148
150,152,154,150
154,156,156,150
162,158,162,154
168,164,166,160
174,170,170,160
180,176,174,164
192,184,190,172
198,194,198,186
212,208,212,202
222,214,214,210
228,220,222,214
234,226,230,214
240,230,234,226
248,232,240,228
248,236,240,226
248,240,244,232
248,240,242,228
250,244,244,236
252,244,250,242
256,250,254,250
264,258,260,264
266,262,264,274
274,276,272,286
282,286,280,310
286,300,290,318
294,306,296,320
302,316,306,326
308,324,312,330
312,328,318,336
320,332,326,342
324,334,332,344
330,340,334,350
332,346,340,350
342,348,346,354
346,356,352,356
350,356,354,0
0,0,358,4
0,0,0,4
0,4,6,4
6,4,4,2
