hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,358,4,14
354,2,6,16
2,14,12,20
-1,-1,-1,-1
6,24,18,30
10,42,30,42
14,52,36,52
22,70,52,62
26,80,60,72
30,78,60,74
30,82,60,74
38,90,72,82
48,96,82,86
56,106,94,90
56,108,92,96
70,120,104,100
76,126,108,108
80,128,110,108
86,128,116,116
96,130,126,128
104,128,132,126
114,128,138,122
118,126,136,124
118,128,136,128
126,130,136,128
128,128,138,130
132,132,142,132
142,136,142,134
144,140,146,138
154,144,148,138
164,148,150,142
166,150,150,144
172,150,154,142
182,154,158,146
194,158,162,148
206,166,170,152
214,172,176,160
220,176,180,164
226,186,190,166
232,192,202,172
236,200,210,182
244,206,220,198
246,218,230,210
250,224,234,216
252,228,236,222
254,234,238,226
252,240,240,234
254,240,242,234
254,240,242,236
254,240,242,234
256,240,244,238
256,246,250,240
256,248,252,244
262,252,258,252
266,256,262,258
272,264,268,268
278,270,276,280
284,276,280,288
290,280,290,294
296,286,298,310
302,292,306,314
308,296,312,324
312,304,314,326
318,312,324,334
322,316,330,340
326,322,332,348
330,328,340,352
334,334,344,354
338,338,352,2
344,342,352,4
348,350,358,8
350,354,358,10
354,354,0,8
