hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,12,2,16
354,10,4,20
0,16,10,24
4,24,16,32
12,34,22,40
18,40,30,46
28,54,40,56
30,68,52,70
38,74,62,74
46,78,70,78
46,76,70,78
56,84,78,80
64,90,84,88
72,98,94,92
74,102,96,96
80,110,102,100
84,118,108,106
88,118,114,108
92,118,124,120
102,118,126,118
112,118,126,126
118,118,128,124
118,118,128,122
118,118,128,120
118,118,128,124
128,124,130,126
136,130,134,128
142,136,140,132
146,140,142,136
154,144,146,140
158,146,150,142
162,148,152,142
166,152,154,146
172,156,158,150
182,158,164,152
192,168,170,156
202,176,180,164
208,184,184,170
212,186,190,174
224,198,200,182
232,206,206,192
240,212,220,208
246,220,228,214
250,228,234,222
252,234,234,232
250,238,244,232
250,240,246,232
250,244,248,238
250,244,246,236
250,246,248,240
252,246,250,240
252,250,252,248
254,254,254,246
260,254,260,252
262,260,262,258
268,266,268,266
274,268,274,272
278,272,278,276
282,278,284,286
288,282,288,296
296,290,296,302
302,296,300,312
308,302,308,322
314,308,316,328
318,316,320,334
322,320,328,342
326,328,330,352
330,334,336,358
334,340,344,4
340,346,348,4
346,352,350,10
350,2,356,14
354,4,358,16
