hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,6,2,16
0,0,4,10
4,12,10,22
10,16,18,30
18,26,24,40
24,34,34,50
34,42,46,68
38,72,62,98
46,72,64,90
54,72,68,86
62,78,76,88
72,86,84,94
76,94,88,102
80,102,92,106
84,110,94,112
90,118,102,118
94,118,108,118
98,116,108,118
98,118,116,118
104,118,122,118
118,118,128,118
118,118,126,118
118,118,130,118
118,118,128,118
118,118,128,118
118,122,130,118
130,124,132,128
138,134,138,132
142,138,140,134
146,140,144,138
152,146,148,140
154,146,150,142
156,152,152,146
164,154,156,150
168,160,160,154
178,168,168,160
192,176,174,166
194,182,180,170
206,190,184,174
214,200,196,186
222,206,206,200
232,214,214,212
236,226,224,222
248,230,234,228
250,236,238,236
256,242,246,240
256,246,246,244
256,248,250,248
256,248,250,250
256,250,248,250
254,250,250,250
256,256,256,252
256,256,258,252
262,260,262,260
268,266,266,264
272,272,274,266
280,276,278,274
284,280,286,280
290,286,292,282
296,292,296,292
304,298,304,296
306,304,310,302
314,308,318,312
318,316,322,318
322,320,326,326
326,324,330,330
332,332,334,338
336,332,342,344
340,340,348,352
344,346,350,354
348,348,354,2
350,354,356,4
356,358,0,6
