hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,358,2,6
0,358,4,8
8,4,10,8
12,10,16,12
18,18,22,18
24,26,30,22
38,38,46,36
44,40,54,32
52,44,58,46
50,50,58,44
58,54,66,54
66,70,74,72
72,78,82,80
76,86,86,86
80,86,86,90
82,94,94,96
88,96,96,102
90,100,102,104
94,110,108,108
100,114,112,118
104,120,124,118
118,126,126,124
118,132,128,124
118,134,128,128
116,134,124,130
118,132,128,128
124,136,132,130
130,140,136,130
134,138,138,132
140,136,140,134
140,144,144,140
144,140,144,136
146,148,148,142
150,150,152,142
156,150,154,148
166,156,162,150
170,162,168,158
180,166,170,158
188,168,174,160
204,182,192,178
-1,-1,-1,-1
224,212,216,206
232,220,224,216
242,232,232,222
246,234,234,238
254,242,242,246
254,246,250,250
256,244,250,250
256,248,250,252
256,258,250,258
260,256,256,254
260,262,258,264
264,266,260,270
270,272,268,280
276,284,272,290
278,294,278,306
290,310,288,316
294,312,296,322
304,318,304,326
308,322,312,326
312,328,316,334
322,332,322,336
324,336,326,340
328,340,332,344
332,342,336,350
336,344,340,350
340,346,342,352
346,352,346,352
348,354,352,356
350,354,354,356
352,358,0,0
356,356,358,0
0,0,358,0
