hsv1[0],hsv2[0],hsv3[0],hsv4[0]
24,16,14,28
46,12,26,26
70,24,32,40
72,26,32,36
80,28,46,42
90,28,44,40
108,40,84,54
122,58,94,70
126,62,96,74
114,68,94,78
114,70,98,76
120,84,108,82
126,92,114,92
132,96,114,92
134,98,120,96
138,102,122,100
138,112,126,106
140,116,132,108
140,124,138,118
136,124,142,116
138,132,140,128
140,138,142,132
138,138,140,128
138,138,140,132
140,136,140,132
140,138,142,132
140,142,142,136
142,144,146,138
142,146,148,140
144,150,150,146
146,152,150,148
146,154,152,148
148,156,152,152
150,160,156,154
152,164,156,158
158,170,162,164
160,178,168,170
164,184,170,174
168,194,174,184
174,198,184,198
180,210,196,204
186,216,202,218
196,226,210,222
204,230,218,228
206,232,222,232
212,234,226,238
218,236,234,238
218,236,234,246
218,240,234,242
218,240,230,244
220,240,234,246
224,244,236,244
224,248,238,250
226,252,246,258
230,262,250,258
234,266,258,264
240,274,264,276
252,280,272,280
260,284,280,286
270,292,286,292
280,304,298,302
292,308,310,312
300,316,312,322
314,326,324,330
316,332,332,336
326,336,344,344
346,342,344,354
354,348,356,2
10,356,2,6
16,2,8,16
16,4,12,16
24,6,12,22
18,12,12,22
