hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,4,0,0
350,6,358,2
352,8,0,2
354,12,6,12
358,22,12,22
0,28,18,24
4,36,26,36
6,38,34,48
10,48,44,56
18,50,50,64
20,54,58,70
24,62,68,76
36,70,78,86
52,76,86,90
58,80,92,94
78,86,96,100
92,92,102,106
100,96,110,118
112,100,116,118
126,110,126,118
138,126,132,118
146,118,134,118
146,118,134,116
144,120,134,116
146,118,134,118
146,126,138,118
150,128,138,118
154,134,142,130
156,136,146,132
158,140,150,136
162,142,152,138
164,144,154,138
168,148,158,142
172,152,164,146
176,156,168,150
188,164,178,154
196,170,188,164
202,180,196,168
206,184,202,174
214,198,208,186
216,202,218,188
222,210,232,200
228,216,234,214
230,226,238,226
236,234,240,232
240,236,248,238
240,242,250,242
240,246,250,244
240,244,252,242
246,244,250,244
248,248,254,248
254,254,256,250
260,260,262,260
268,266,266,262
276,272,270,272
284,286,276,282
292,296,282,292
300,302,286,298
308,312,292,306
314,314,298,316
318,320,306,318
322,324,310,322
324,328,314,326
328,332,320,332
330,336,326,334
332,340,330,336
334,344,334,340
336,346,338,346
340,350,340,348
342,350,344,354
344,358,352,354
348,2,350,356
348,2,350,356
