hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,10,0,2
348,2,0,2
350,16,2,2
352,14,8,10
358,18,12,14
0,26,20,18
2,30,20,32
0,30,26,26
352,36,24,30
2,44,38,44
6,50,44,52
12,60,56,70
22,72,76,78
36,82,88,90
48,88,94,96
60,94,102,102
80,100,108,110
90,106,114,114
106,108,126,132
126,122,130,132
140,134,136,132
146,132,142,132
148,134,144,132
150,132,142,132
152,134,142,132
152,134,144,134
154,136,148,138
-1,-1,-1,-1
164,140,152,144
166,146,156,146
170,148,160,148
174,150,164,152
178,150,164,152
184,158,170,158
192,160,174,160
198,166,184,168
208,174,194,176
210,180,200,184
212,172,206,176
222,186,218,188
230,198,224,200
236,212,232,214
242,222,238,224
242,226,244,230
250,236,248,238
248,238,252,242
250,236,254,248
250,246,252,250
250,242,254,250
254,246,254,250
254,250,258,258
260,254,262,260
266,260,262,264
270,272,268,272
278,280,274,278
286,288,278,290
294,300,288,300
300,310,294,306
310,316,300,312
314,320,306,316
318,328,312,320
320,330,318,326
326,332,322,330
328,336,328,334
330,340,330,338
332,346,336,338
336,348,336,342
338,350,342,346
340,352,344,348
342,356,352,350
344,2,354,354
346,2,354,354
346,4,356,358
