k,real_k,effective_k,virtual_stream_count,target_effective_k,sample_index,position_combination,selected_candidate_count,common_route_count,excluded_illegal_positions,authorized_max_ber,authorized_position_bers,security_min_route_min_ber,security_avg_route_min_ber,worst_route,optimizer,usage_ratio,usage_counts,selected_candidate_ids,selected_probe_sets,anchor_candidate_id,anchor_source,anchor_min_route_min_ber,anchor_worst_route,security_gain_over_anchor,floor_applied,optimizer_diagnostic,weak_routes
11,11,11,0,8,1,"(3, 8, 11, 14, 16, 18, 19, 21, 22, 27, 28)",1,11,[],0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.36700000,0.43981818,26->14,linprog,[1.00000000],[1000],[21],"[40, 75, 80, 85, 105, 125, 145, 215, 220, 250, 305, 315, 340, 355, 360]",21,baseline_global_guarded,0.36700000,26->14,0.00000000,False,ok,"[26->14, 26->18, 26->19, 26->21, 26->16]"
11,11,11,0,8,2,"(3, 8, 11, 14, 16, 19, 21, 22, 26, 27, 28)",3,11,[],0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.40982974,0.45944868,18->26,linprog,"[0.53564728, 0.04416823, 0.42018449]","[536, 44, 420]","[81, 21, 49]","[25, 40, 50, 95, 105, 115, 130, 185, 220, 245, 250, 280, 315, 330, 355] | [10, 35, 80, 100, 120, 125, 130, 170, 195, 210, 215, 265, 305, 315, 325] | [5, 25, 45, 85, 105, 150, 155, 170, 180, 195, 240, 245, 295, 320, 335]",81,anchor_worst_targeted,0.36100000,18->26,0.04882974,False,ok,"[18->26, 18->21, 18->3, 18->16, 18->27]"
11,11,11,0,8,4,"(3, 8, 11, 14, 16, 18, 19, 21, 22, 26, 28)",2,11,[],0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.42967143,0.45914351,27->19,linprog,"[0.51071429, 0.48928571]","[511, 489]","[29, 65]","[35, 65, 90, 115, 130, 145, 165, 225, 230, 235, 295, 315, 320, 345, 355] | [35, 40, 145, 185, 205, 210, 225, 235, 275, 280, 295, 305, 315, 320, 335]",29,baseline_global_guarded,0.36900000,27->21,0.06067143,False,ok,"[27->21, 27->8, 27->18, 27->28, 27->16]"
