k,position_combination,common_route_count,excluded_illegal_positions,selected_candidate_ids,selected_sources,usage_ratio,usage_counts,optimizer,offline_objective_min_route_min_ber,offline_average_route_min_ber,worst_route,weak_routes,route_raw_bers,route_min_bers
2,"(4, 11)",32,"[1, 5]","[58, 319, 254, 213, 37, 157, 40, 39, 4, 280]","[probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, baseline, probe_repair]","[1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]","[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",best_single_fallback,0.00000000,0.31681250,2->11,"[2->4, 6->4, 9->4, 7->4, 17->4]","{'2->4': '0.48200000', '2->11': '0.00000000', '6->4': '0.51800000', '6->11': '1.00000000', '7->4': '0.51800000', '7->11': '1.00000000', '9->4': '0.46700000', '9->11': '0.50700000', '15->4': '0.00000000', '15->11': '0.48200000', '16->4': '0.00000000', '16->11': '0.48200000', '17->4': '0.48200000', '17->11': '0.00000000', '18->4': '0.75400000', '18->11': '0.27200000', '20->4': '1.00000000', '20->11': '0.51800000', '21->4': '0.46700000', '21->11': '0.50700000', '22->4': '0.46700000', '22->11': '0.50700000', '24->4': '0.00000000', '24->11': '0.48200000', '25->4': '0.46700000', '25->11': '0.50700000', '26->4': '0.53300000', '26->11': '0.49300000', '27->4': '0.26100000', '27->11': '0.22100000', '28->4': '0.00000000', '28->11': '0.48200000'}","{'2->4': '0.48200000', '2->11': '0.00000000', '6->4': '0.48200000', '6->11': '0.00000000', '7->4': '0.48200000', '7->11': '0.00000000', '9->4': '0.46700000', '9->11': '0.49300000', '15->4': '0.00000000', '15->11': '0.48200000', '16->4': '0.00000000', '16->11': '0.48200000', '17->4': '0.48200000', '17->11': '0.00000000', '18->4': '0.24600000', '18->11': '0.27200000', '20->4': '0.00000000', '20->11': '0.48200000', '21->4': '0.46700000', '21->11': '0.49300000', '22->4': '0.46700000', '22->11': '0.49300000', '24->4': '0.00000000', '24->11': '0.48200000', '25->4': '0.46700000', '25->11': '0.49300000', '26->4': '0.46700000', '26->11': '0.49300000', '27->4': '0.26100000', '27->11': '0.22100000', '28->4': '0.00000000', '28->11': '0.48200000'}"
2,"(9, 18)",32,"[1, 5]","[217, 153, 175, 23, 128, 201, 214, 282, 223, 227]","[probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair]","[1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]","[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",best_single_fallback,0.00000000,0.31962500,2->9,"[2->18, 4->18, 7->18, 6->18, 15->18]","{'2->9': '0.00000000', '2->18': '0.51600000', '4->9': '0.00000000', '4->18': '0.51600000', '6->9': '0.00000000', '6->18': '0.51600000', '7->9': '0.00000000', '7->18': '0.51600000', '11->9': '0.25700000', '11->18': '0.25900000', '15->9': '0.00000000', '15->18': '0.51600000', '16->9': '0.00000000', '16->18': '0.51600000', '17->9': '0.48500000', '17->18': '0.48300000', '20->9': '0.51500000', '20->18': '0.51700000', '21->9': '0.48500000', '21->18': '0.48300000', '22->9': '0.48500000', '22->18': '0.48300000', '24->9': '0.25700000', '24->18': '0.25900000', '25->9': '0.00000000', '25->18': '0.51600000', '26->9': '0.00000000', '26->18': '0.51600000', '27->9': '0.48500000', '27->18': '0.48300000', '28->9': '0.00000000', '28->18': '0.51600000'}","{'2->9': '0.00000000', '2->18': '0.48400000', '4->9': '0.00000000', '4->18': '0.48400000', '6->9': '0.00000000', '6->18': '0.48400000', '7->9': '0.00000000', '7->18': '0.48400000', '11->9': '0.25700000', '11->18': '0.25900000', '15->9': '0.00000000', '15->18': '0.48400000', '16->9': '0.00000000', '16->18': '0.48400000', '17->9': '0.48500000', '17->18': '0.48300000', '20->9': '0.48500000', '20->18': '0.48300000', '21->9': '0.48500000', '21->18': '0.48300000', '22->9': '0.48500000', '22->18': '0.48300000', '24->9': '0.25700000', '24->18': '0.25900000', '25->9': '0.00000000', '25->18': '0.48400000', '26->9': '0.00000000', '26->18': '0.48400000', '27->9': '0.48500000', '27->18': '0.48300000', '28->9': '0.00000000', '28->18': '0.48400000'}"
2,"(1, 20)",34,[5],"[119, 71, 52, 48, 50, 151, 129, 55, 157, 74]","[probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair]","[1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]","[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",best_single_fallback,0.00000000,0.28947059,7->20,"[2->1, 2->20, 4->1, 4->20, 6->1]","{'2->1': '0.50500000', '2->20': '0.52900000', '4->1': '0.49500000', '4->20': '0.47100000', '6->1': '0.50500000', '6->20': '0.52900000', '7->1': '0.49600000', '7->20': '0.00000000', '9->1': '0.49600000', '9->20': '0.00000000', '11->1': '0.26000000', '11->20': '0.23600000', '15->1': '0.49600000', '15->20': '0.00000000', '16->1': '0.26000000', '16->20': '0.23600000', '17->1': '0.49600000', '17->20': '0.00000000', '18->1': '0.49600000', '18->20': '0.00000000', '21->1': '0.00000000', '21->20': '0.49600000', '22->1': '0.49600000', '22->20': '0.00000000', '24->1': '0.49600000', '24->20': '0.00000000', '25->1': '0.49600000', '25->20': '0.00000000', '26->1': '0.49600000', '26->20': '0.00000000', '27->1': '0.49600000', '27->20': '0.00000000', '28->1': '0.49600000', '28->20': '0.00000000'}","{'2->1': '0.49500000', '2->20': '0.47100000', '4->1': '0.49500000', '4->20': '0.47100000', '6->1': '0.49500000', '6->20': '0.47100000', '7->1': '0.49600000', '7->20': '0.00000000', '9->1': '0.49600000', '9->20': '0.00000000', '11->1': '0.26000000', '11->20': '0.23600000', '15->1': '0.49600000', '15->20': '0.00000000', '16->1': '0.26000000', '16->20': '0.23600000', '17->1': '0.49600000', '17->20': '0.00000000', '18->1': '0.49600000', '18->20': '0.00000000', '21->1': '0.00000000', '21->20': '0.49600000', '22->1': '0.49600000', '22->20': '0.00000000', '24->1': '0.49600000', '24->20': '0.00000000', '25->1': '0.49600000', '25->20': '0.00000000', '26->1': '0.49600000', '26->20': '0.00000000', '27->1': '0.49600000', '27->20': '0.00000000', '28->1': '0.49600000', '28->20': '0.00000000'}"
2,"(24, 27)",32,"[1, 5]","[134, 296, 204, 78, 294, 297, 225, 300, 226, 82]","[probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair, probe_repair]","[1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]","[1000, 0, 0, 0, 0, 0, 0, 0, 0, 0]",best_single_fallback,0.00000000,0.35775000,7->24,"[2->24, 2->27, 4->24, 4->27, 6->24]","{'2->24': '0.50200000', '2->27': '0.50400000', '4->24': '0.49800000', '4->27': '0.49600000', '6->24': '0.49800000', '6->27': '0.49600000', '7->24': '1.00000000', '7->27': '0.49800000', '9->24': '0.50200000', '9->27': '0.00000000', '11->24': '0.25200000', '11->27': '0.25000000', '15->24': '0.50200000', '15->27': '0.50400000', '16->24': '0.50200000', '16->27': '0.50400000', '17->24': '0.50200000', '17->27': '0.00000000', '18->24': '0.75000000', '18->27': '0.74800000', '20->24': '1.00000000', '20->27': '0.49800000', '21->24': '1.00000000', '21->27': '0.49800000', '22->24': '0.49800000', '22->27': '0.49600000', '25->24': '0.50200000', '25->27': '0.50400000', '26->24': '0.50200000', '26->27': '0.00000000', '28->24': '0.00000000', '28->27': '0.50200000'}","{'2->24': '0.49800000', '2->27': '0.49600000', '4->24': '0.49800000', '4->27': '0.49600000', '6->24': '0.49800000', '6->27': '0.49600000', '7->24': '0.00000000', '7->27': '0.49800000', '9->24': '0.49800000', '9->27': '0.00000000', '11->24': '0.25200000', '11->27': '0.25000000', '15->24': '0.49800000', '15->27': '0.49600000', '16->24': '0.49800000', '16->27': '0.49600000', '17->24': '0.49800000', '17->27': '0.00000000', '18->24': '0.25000000', '18->27': '0.25200000', '20->24': '0.00000000', '20->27': '0.49800000', '21->24': '0.00000000', '21->27': '0.49800000', '22->24': '0.49800000', '22->27': '0.49600000', '25->24': '0.49800000', '25->27': '0.49600000', '26->24': '0.49800000', '26->27': '0.00000000', '28->24': '0.00000000', '28->27': '0.49800000'}"
