k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
5,5,8,3,1,"(4, 9, 13, 16, 24)",1,103,anchor_worst_targeted,"[5, 70, 90, 140, 145, 150, 160, 175, 190, 195, 205, 240, 260, 270, 320]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.33200000,0.44809231,17->24
5,5,8,3,1,"(4, 9, 13, 16, 24)",2,96,anchor_worst_targeted,"[5, 70, 90, 140, 145, 150, 160, 175, 190, 195, 205, 240, 260, 270, 320]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.31600000,0.44952308,2->24
5,5,8,3,1,"(4, 9, 13, 16, 24)",3,91,anchor_worst_targeted,"[5, 70, 90, 140, 145, 150, 160, 175, 190, 195, 205, 240, 260, 270, 320]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.31300000,0.45009231,14->16
5,5,8,3,1,"(4, 9, 13, 16, 24)",4,100,anchor_worst_targeted,"[5, 70, 90, 140, 145, 150, 160, 175, 190, 195, 205, 240, 260, 270, 320]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.30700000,0.45533846,1->16
5,5,8,3,1,"(4, 9, 13, 16, 24)",5,448,anchor_worst_targeted,"[10, 25, 35, 40, 80, 90, 95, 230, 235, 270, 285, 320, 325, 335, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.30400000,0.45721538,8->16
5,5,8,3,1,"(4, 9, 13, 16, 24)",6,104,anchor_worst_targeted,"[5, 70, 90, 140, 145, 150, 160, 175, 190, 195, 205, 240, 260, 270, 320]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.30000000,0.44952308,17->9
5,5,8,3,1,"(4, 9, 13, 16, 24)",7,402,anchor_worst_targeted,"[15, 25, 65, 85, 170, 200, 225, 230, 240, 260, 280, 300, 320, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.19200000,0.44598462,7->13
5,5,8,3,1,"(4, 9, 13, 16, 24)",8,408,anchor_worst_targeted,"[15, 25, 65, 85, 170, 200, 225, 230, 240, 260, 280, 300, 320, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.22300000,0.44818462,10->4
5,5,8,3,1,"(4, 9, 13, 16, 24)",9,399,anchor_worst_targeted,"[15, 25, 65, 85, 170, 200, 225, 230, 240, 260, 280, 300, 320, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.24300000,0.44989231,10->4
5,5,8,3,1,"(4, 9, 13, 16, 24)",10,406,anchor_worst_targeted,"[15, 25, 65, 85, 170, 200, 225, 230, 240, 260, 280, 300, 320, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.20900000,0.44576923,7->13
5,5,8,3,1,"(4, 9, 13, 16, 24)",11,31,baseline_global_guarded,"[60, 85, 95, 140, 150, 170, 195, 225, 245, 275, 290, 300, 310, 320, 330]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.14900000,0.43840000,1->13
5,5,8,3,1,"(4, 9, 13, 16, 24)",12,138,anchor_worst_targeted,"[15, 35, 65, 75, 110, 130, 135, 140, 145, 205, 220, 240, 280, 310, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.22100000,0.44367692,15->4
5,5,8,3,1,"(4, 9, 13, 16, 24)",13,305,anchor_worst_targeted,"[20, 100, 120, 130, 135, 160, 170, 190, 200, 205, 220, 235, 255, 265, 290]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.20500000,0.44423077,8->24
5,5,8,3,1,"(4, 9, 13, 16, 24)",14,364,anchor_worst_targeted,"[10, 90, 110, 115, 120, 155, 195, 215, 230, 265, 270, 290, 330, 345, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.21900000,0.43689231,3->9
5,5,8,3,1,"(4, 9, 13, 16, 24)",15,156,anchor_worst_targeted,"[20, 30, 60, 65, 75, 125, 160, 185, 210, 270, 290, 305, 325, 335, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.21700000,0.44746154,14->4
5,5,8,3,1,"(4, 9, 13, 16, 24)",16,174,anchor_worst_targeted,"[5, 30, 75, 115, 120, 205, 210, 215, 230, 260, 265, 335, 345, 355, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.24200000,0.44243077,15->16
5,5,8,3,1,"(4, 9, 13, 16, 24)",17,449,anchor_worst_targeted,"[10, 25, 35, 40, 80, 90, 95, 230, 235, 270, 285, 320, 325, 335, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.28600000,0.45676923,3->16
5,5,8,3,1,"(4, 9, 13, 16, 24)",18,195,anchor_worst_targeted,"[5, 15, 35, 55, 85, 100, 110, 155, 170, 205, 240, 270, 285, 320, 330]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.20200000,0.45641538,1->13
5,5,8,3,1,"(4, 9, 13, 16, 24)",19,456,anchor_worst_targeted,"[10, 25, 35, 40, 80, 90, 95, 230, 235, 270, 285, 320, 325, 335, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.24200000,0.45506154,3->16
5,5,8,3,1,"(4, 9, 13, 16, 24)",20,453,anchor_worst_targeted,"[10, 25, 35, 40, 80, 90, 95, 230, 235, 270, 285, 320, 325, 335, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.18900000,0.45476923,8->16
5,5,8,3,2,"(7, 17, 18, 23, 27)",1,923,anchor_worst_targeted,"[40, 70, 105, 110, 150, 165, 180, 210, 225, 235, 260, 290, 295, 305, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.36200000,0.46088333,3->18
5,5,8,3,2,"(7, 17, 18, 23, 27)",2,827,anchor_worst_targeted,"[35, 40, 65, 90, 115, 175, 225, 250, 260, 285, 295, 320, 345, 350, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.35800000,0.45486667,14->18
5,5,8,3,2,"(7, 17, 18, 23, 27)",3,252,anchor_worst_targeted,"[5, 10, 45, 50, 80, 105, 115, 120, 150, 155, 175, 245, 250, 255, 280]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34700000,0.45188333,10->18
5,5,8,3,2,"(7, 17, 18, 23, 27)",4,898,anchor_worst_targeted,"[30, 40, 60, 75, 95, 140, 145, 155, 180, 195, 205, 225, 290, 300, 340]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34600000,0.45023333,8->18
5,5,8,3,2,"(7, 17, 18, 23, 27)",5,250,anchor_worst_targeted,"[5, 10, 45, 50, 80, 105, 115, 120, 150, 155, 175, 245, 250, 255, 280]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34300000,0.45158333,14->18
5,5,8,3,2,"(7, 17, 18, 23, 27)",6,245,anchor_worst_targeted,"[5, 10, 45, 50, 80, 105, 115, 120, 150, 155, 175, 245, 250, 255, 280]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34200000,0.45311667,4->23
5,5,8,3,2,"(7, 17, 18, 23, 27)",7,893,anchor_worst_targeted,"[15, 20, 35, 45, 105, 155, 160, 190, 200, 255, 290, 295, 340, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.22900000,0.45456667,24->7
5,5,8,3,2,"(7, 17, 18, 23, 27)",8,840,anchor_worst_targeted,"[15, 30, 45, 125, 130, 140, 170, 190, 220, 250, 260, 290, 295, 300, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.29500000,0.45085000,8->27
5,5,8,3,2,"(7, 17, 18, 23, 27)",9,178,anchor_worst_targeted,"[5, 30, 55, 80, 105, 130, 155, 180, 205, 230, 255, 280, 305, 330, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.24800000,0.45716667,13->7
5,5,8,3,2,"(7, 17, 18, 23, 27)",10,888,anchor_worst_targeted,"[15, 20, 35, 45, 105, 155, 160, 190, 200, 255, 290, 295, 340, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.22000000,0.45506667,24->7
5,5,8,3,2,"(7, 17, 18, 23, 27)",11,895,anchor_worst_targeted,"[15, 20, 35, 45, 105, 155, 160, 190, 200, 255, 290, 295, 340, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.26100000,0.46086667,24->7
5,5,8,3,2,"(7, 17, 18, 23, 27)",12,659,anchor_worst_targeted,"[20, 35, 40, 70, 135, 140, 180, 190, 195, 205, 235, 240, 280, 320, 325]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.26700000,0.44896667,16->17
5,5,8,3,2,"(7, 17, 18, 23, 27)",13,256,anchor_worst_targeted,"[5, 10, 45, 50, 80, 105, 115, 120, 150, 155, 175, 245, 250, 255, 280]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.31800000,0.45555000,1->17
5,5,8,3,2,"(7, 17, 18, 23, 27)",14,818,anchor_worst_targeted,"[35, 40, 65, 90, 115, 175, 225, 250, 260, 285, 295, 320, 345, 350, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.33600000,0.46088333,13->18
5,5,8,3,2,"(7, 17, 18, 23, 27)",15,646,anchor_worst_targeted,"[45, 70, 85, 105, 140, 145, 165, 185, 190, 210, 225, 235, 265, 280, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.26100000,0.44725000,10->18
5,5,8,3,2,"(7, 17, 18, 23, 27)",16,804,anchor_worst_targeted,"[5, 10, 40, 45, 95, 135, 185, 210, 220, 225, 310, 315, 335, 355, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.23500000,0.45293333,28->23
5,5,8,3,2,"(7, 17, 18, 23, 27)",17,478,anchor_worst_targeted,"[30, 45, 75, 100, 110, 160, 195, 200, 220, 235, 255, 265, 330, 355, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.31400000,0.46378333,15->17
5,5,8,3,2,"(7, 17, 18, 23, 27)",18,811,anchor_worst_targeted,"[5, 10, 40, 45, 95, 135, 185, 210, 220, 225, 310, 315, 335, 355, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.21600000,0.46336667,28->23
5,5,8,3,2,"(7, 17, 18, 23, 27)",19,58,baseline_global_guarded,"[35, 50, 85, 120, 130, 140, 230, 275, 295, 305, 310, 315, 325, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.19000000,0.46206667,14->17
5,5,8,3,2,"(7, 17, 18, 23, 27)",20,815,anchor_worst_targeted,"[5, 10, 40, 45, 95, 135, 185, 210, 220, 225, 310, 315, 335, 355, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.21100000,0.46198333,28->23
5,5,8,3,3,"(1, 8, 13, 24, 27)",1,564,anchor_worst_targeted,"[25, 65, 75, 145, 180, 200, 215, 220, 235, 280, 295, 300, 310, 355, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.37800000,0.46065000,14->24
5,5,8,3,3,"(1, 8, 13, 24, 27)",2,386,anchor_worst_targeted,"[70, 110, 140, 150, 155, 170, 175, 190, 200, 205, 220, 230, 290, 315, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.36000000,0.45133333,15->8
5,5,8,3,3,"(1, 8, 13, 24, 27)",3,377,anchor_worst_targeted,"[25, 40, 45, 60, 105, 125, 150, 175, 200, 210, 225, 275, 345, 360, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.35500000,0.44936667,28->8
5,5,8,3,3,"(1, 8, 13, 24, 27)",4,562,anchor_worst_targeted,"[25, 65, 75, 145, 180, 200, 215, 220, 235, 280, 295, 300, 310, 355, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.35300000,0.45911667,14->24
5,5,8,3,3,"(1, 8, 13, 24, 27)",5,380,anchor_worst_targeted,"[25, 40, 45, 60, 105, 125, 150, 175, 200, 210, 225, 275, 345, 360, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.35300000,0.45186667,16->1
5,5,8,3,3,"(1, 8, 13, 24, 27)",6,371,anchor_worst_targeted,"[25, 40, 45, 60, 105, 125, 150, 175, 200, 210, 225, 275, 345, 360, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34500000,0.45395000,10->24
5,5,8,3,3,"(1, 8, 13, 24, 27)",7,607,anchor_worst_targeted,"[15, 35, 40, 55, 95, 130, 140, 180, 190, 210, 225, 300, 310, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.21300000,0.43865000,28->1
5,5,8,3,3,"(1, 8, 13, 24, 27)",8,605,anchor_worst_targeted,"[15, 35, 40, 55, 95, 130, 140, 180, 190, 210, 225, 300, 310, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.27100000,0.44048333,14->13
5,5,8,3,3,"(1, 8, 13, 24, 27)",9,333,anchor_worst_targeted,"[15, 25, 105, 115, 120, 160, 165, 170, 250, 275, 300, 315, 350, 355, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.17800000,0.44546667,14->27
5,5,8,3,3,"(1, 8, 13, 24, 27)",10,597,anchor_worst_targeted,"[15, 35, 40, 55, 95, 130, 140, 180, 190, 210, 225, 300, 310, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.20200000,0.43940000,28->1
5,5,8,3,3,"(1, 8, 13, 24, 27)",11,595,anchor_worst_targeted,"[15, 35, 40, 55, 95, 130, 140, 180, 190, 210, 225, 300, 310, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.23300000,0.44556667,2->8
5,5,8,3,3,"(1, 8, 13, 24, 27)",12,144,baseline_global_guarded,"[15, 25, 35, 55, 135, 175, 180, 195, 205, 210, 230, 235, 250, 275, 325]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.24600000,0.45713333,4->13
5,5,8,3,3,"(1, 8, 13, 24, 27)",13,231,anchor_worst_targeted,"[90, 155, 160, 175, 205, 215, 230, 250, 280, 295, 305, 320, 330, 335, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.20800000,0.44495000,7->1
5,5,8,3,3,"(1, 8, 13, 24, 27)",14,384,anchor_worst_targeted,"[25, 40, 45, 60, 105, 125, 150, 175, 200, 210, 225, 275, 345, 360, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.32900000,0.45868333,10->24
5,5,8,3,3,"(1, 8, 13, 24, 27)",15,434,anchor_worst_targeted,"[10, 40, 55, 100, 140, 145, 170, 205, 240, 255, 285, 290, 295, 300, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.25000000,0.45293333,3->24
5,5,8,3,3,"(1, 8, 13, 24, 27)",16,761,anchor_worst_targeted,"[10, 40, 55, 75, 115, 125, 130, 180, 250, 280, 290, 315, 320, 355, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.28200000,0.44650000,7->8
5,5,8,3,3,"(1, 8, 13, 24, 27)",17,575,anchor_worst_targeted,"[25, 65, 75, 145, 180, 200, 215, 220, 235, 280, 295, 300, 310, 355, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34000000,0.46158333,14->24
5,5,8,3,3,"(1, 8, 13, 24, 27)",18,60,baseline_global_guarded,"[20, 25, 75, 90, 100, 105, 120, 205, 210, 250, 255, 260, 290, 330, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.29000000,0.46016667,17->13
5,5,8,3,3,"(1, 8, 13, 24, 27)",19,566,anchor_worst_targeted,"[25, 65, 75, 145, 180, 200, 215, 220, 235, 280, 295, 300, 310, 355, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.30100000,0.45971667,15->8
5,5,8,3,3,"(1, 8, 13, 24, 27)",20,654,anchor_worst_targeted,"[35, 40, 45, 60, 70, 75, 100, 105, 135, 155, 170, 230, 320, 325, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.19500000,0.45926667,10->8
5,5,8,3,4,"(7, 9, 13, 17, 28)",1,218,anchor_worst_targeted,"[5, 40, 110, 125, 150, 160, 200, 205, 215, 220, 235, 240, 285, 350, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.37200000,0.46049231,10->13
5,5,8,3,4,"(7, 9, 13, 17, 28)",2,162,anchor_worst_targeted,"[10, 35, 45, 50, 60, 95, 160, 170, 215, 230, 235, 285, 345, 350, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.33200000,0.45789231,23->28
5,5,8,3,4,"(7, 9, 13, 17, 28)",3,17,baseline_global_guarded,"[5, 30, 55, 80, 105, 130, 155, 180, 205, 230, 255, 280, 305, 330, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.32500000,0.45841538,4->9
5,5,8,3,4,"(7, 9, 13, 17, 28)",4,212,anchor_worst_targeted,"[5, 40, 110, 125, 150, 160, 200, 205, 215, 220, 235, 240, 285, 350, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.32200000,0.44895385,8->7
5,5,8,3,4,"(7, 9, 13, 17, 28)",5,290,anchor_worst_targeted,"[5, 25, 40, 55, 60, 70, 95, 135, 165, 210, 220, 255, 285, 350, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.32100000,0.44746154,8->13
5,5,8,3,4,"(7, 9, 13, 17, 28)",6,210,anchor_worst_targeted,"[5, 40, 110, 125, 150, 160, 200, 205, 215, 220, 235, 240, 285, 350, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.31800000,0.45633846,24->7
5,5,8,3,4,"(7, 9, 13, 17, 28)",7,36,baseline_global_guarded,"[10, 55, 75, 80, 110, 115, 150, 160, 175, 200, 220, 255, 290, 335, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.21200000,0.45846154,23->9
5,5,8,3,4,"(7, 9, 13, 17, 28)",8,347,anchor_worst_targeted,"[55, 125, 130, 135, 155, 175, 185, 260, 270, 280, 310, 320, 330, 360, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.25400000,0.44624615,18->28
5,5,8,3,4,"(7, 9, 13, 17, 28)",9,30,baseline_global_guarded,"[10, 55, 75, 80, 110, 115, 150, 160, 175, 200, 220, 255, 290, 335, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.18600000,0.45541538,23->9
5,5,8,3,4,"(7, 9, 13, 17, 28)",10,339,anchor_worst_targeted,"[55, 125, 130, 135, 155, 175, 185, 260, 270, 280, 310, 320, 330, 360, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.22800000,0.44904615,27->28
5,5,8,3,4,"(7, 9, 13, 17, 28)",11,33,baseline_global_guarded,"[10, 55, 75, 80, 110, 115, 150, 160, 175, 200, 220, 255, 290, 335, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.24400000,0.45073846,23->9
5,5,8,3,4,"(7, 9, 13, 17, 28)",12,430,anchor_worst_targeted,"[5, 15, 45, 75, 110, 120, 185, 190, 210, 260, 275, 285, 320, 335, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.22300000,0.44881538,24->9
5,5,8,3,4,"(7, 9, 13, 17, 28)",13,180,anchor_worst_targeted,"[30, 50, 70, 130, 145, 155, 205, 210, 235, 275, 280, 305, 320, 335, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.23600000,0.44089231,1->13
5,5,8,3,4,"(7, 9, 13, 17, 28)",14,178,anchor_worst_targeted,"[30, 50, 70, 130, 145, 155, 205, 210, 235, 275, 280, 305, 320, 335, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.23800000,0.44330769,27->7
5,5,8,3,4,"(7, 9, 13, 17, 28)",15,291,anchor_worst_targeted,"[5, 25, 40, 55, 60, 70, 95, 135, 165, 210, 220, 255, 285, 350, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.29600000,0.45121538,8->13
5,5,8,3,4,"(7, 9, 13, 17, 28)",16,188,anchor_worst_targeted,"[30, 50, 70, 130, 145, 155, 205, 210, 235, 275, 280, 305, 320, 335, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.22900000,0.44310769,8->7
5,5,8,3,4,"(7, 9, 13, 17, 28)",17,221,anchor_worst_targeted,"[5, 40, 110, 125, 150, 160, 200, 205, 215, 220, 235, 240, 285, 350, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.31000000,0.46403077,14->7
5,5,8,3,4,"(7, 9, 13, 17, 28)",18,219,anchor_worst_targeted,"[5, 40, 110, 125, 150, 160, 200, 205, 215, 220, 235, 240, 285, 350, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.30800000,0.46010769,14->7
5,5,8,3,4,"(7, 9, 13, 17, 28)",19,215,anchor_worst_targeted,"[5, 40, 110, 125, 150, 160, 200, 205, 215, 220, 235, 240, 285, 350, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.26300000,0.45804615,10->13
5,5,8,3,4,"(7, 9, 13, 17, 28)",20,224,anchor_worst_targeted,"[5, 40, 110, 125, 150, 160, 200, 205, 215, 220, 235, 240, 285, 350, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.31200000,0.45792308,10->13
