k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",1,61,baseline_global_guarded,"[5, 25, 40, 110, 115, 120, 125, 170, 180, 195, 265, 275, 280, 300, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.42400000,0.47390000,26->16
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",2,121,anchor_worst_targeted,"[5, 10, 45, 110, 140, 170, 180, 230, 250, 255, 260, 270, 295, 330, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.42000000,0.46730000,26->16
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",3,313,anchor_worst_targeted,"[30, 80, 100, 120, 130, 195, 205, 220, 250, 255, 270, 275, 290, 320, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.41500000,0.47370000,26->27
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",4,21,baseline_global_guarded,"[55, 70, 105, 130, 145, 225, 240, 255, 270, 290, 295, 300, 315, 320, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.41400000,0.45770000,26->16
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",5,53,baseline_global_guarded,"[65, 70, 85, 140, 145, 150, 155, 165, 210, 235, 270, 295, 300, 315, 325]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.39800000,0.47130000,26->28
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",6,265,anchor_worst_targeted,"[10, 30, 40, 45, 55, 75, 105, 125, 140, 180, 200, 220, 225, 230, 260]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.35600000,0.44790000,26->27
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",7,297,anchor_worst_targeted,"[10, 55, 85, 90, 95, 100, 115, 130, 135, 150, 215, 225, 265, 300, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.30200000,0.44810000,26->27
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",8,137,anchor_worst_targeted,"[10, 45, 100, 120, 155, 205, 210, 235, 260, 285, 320, 330, 335, 345, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.25400000,0.44830000,26->11
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",9,329,anchor_worst_targeted,"[25, 30, 65, 75, 110, 140, 145, 185, 195, 205, 230, 290, 310, 325, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.22700000,0.43970000,26->27
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",10,89,anchor_worst_targeted,"[95, 125, 155, 165, 180, 210, 215, 240, 255, 260, 280, 285, 335, 340, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.33400000,0.43990000,26->22
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",11,217,anchor_worst_targeted,"[65, 80, 90, 125, 155, 165, 180, 220, 230, 285, 305, 310, 330, 335, 340]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34000000,0.44670000,26->22
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",12,105,anchor_worst_targeted,"[30, 35, 120, 125, 150, 180, 195, 220, 250, 260, 265, 280, 305, 315, 330]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.30900000,0.44550000,26->28
10,10,10,0,1,"(3, 8, 11, 16, 18, 19, 21, 22, 27, 28)",13,281,anchor_worst_targeted,"[45, 50, 55, 170, 195, 215, 255, 265, 270, 275, 280, 285, 315, 330, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34200000,0.43690000,26->28
