hsv1[0],hsv2[0],hsv3[0],hsv4[0]
4,8,10,12
6,10,10,16
14,16,18,16
14,14,20,16
16,16,22,26
24,24,26,24
26,26,28,26
28,28,28,26
34,32,40,30
38,36,40,32
46,46,54,40
56,54,62,50
68,64,72,56
60,68,70,54
70,72,72,64
72,76,76,68
76,84,80,70
80,84,82,70
82,86,82,72
88,94,88,78
-1,-1,-1,-1
92,94,88,84
92,98,92,80
-1,-1,-1,-1
96,98,90,94
98,100,90,84
96,98,94,94
100,98,102,86
106,104,100,86
100,104,102,90
106,106,104,90
106,112,104,90
104,114,112,94
120,124,112,96
120,126,126,100
146,134,136,112
162,150,154,130
178,154,158,140
200,174,178,132
210,200,198,158
228,200,210,150
226,206,218,190
232,206,226,206
236,220,230,220
244,218,238,150
246,230,246,228
244,234,240,230
248,232,246,240
250,234,246,232
250,240,252,232
248,248,252,248
252,246,258,262
254,246,258,330
262,262,270,310
270,282,276,340
280,300,292,352
292,318,302,0
302,326,318,354
312,332,318,356
316,340,328,4
326,344,338,2
334,352,344,6
340,358,350,10
350,6,358,12
352,6,2,12
354,8,2,14
358,8,4,14
2,8,6,14
2,8,6,12
0,8,14,14
2,10,10,12
4,8,10,16
4,10,8,16
