hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,8,8,6
0,10,8,8
0,10,10,12
2,12,8,12
2,10,14,12
6,10,14,16
2,12,22,20
6,22,28,30
12,34,32,38
8,42,40,40
22,46,38,48
24,50,48,52
30,66,62,72
32,72,70,78
32,72,70,80
-1,-1,-1,-1
56,78,76,90
50,82,70,86
56,90,70,90
82,90,70,96
76,94,70,102
70,94,70,98
70,94,70,102
76,100,70,104
80,94,70,106
76,94,76,96
78,100,72,102
76,106,78,114
80,110,68,118
84,108,78,118
102,108,82,118
140,110,92,118
-1,-1,-1,-1
158,122,102,126
186,130,140,126
210,144,186,136
212,152,198,154
220,158,222,180
226,180,210,176
234,202,244,202
240,210,254,206
240,210,246,210
246,232,254,232
246,232,250,236
250,244,248,244
248,244,254,244
250,244,260,250
250,244,252,248
250,244,266,244
250,244,260,248
250,244,260,252
260,254,264,256
262,254,268,270
270,266,280,284
280,272,286,288
288,294,294,304
314,312,300,320
314,320,302,322
322,330,320,332
326,330,322,336
332,344,328,340
340,342,334,340
340,342,342,344
344,346,344,352
346,348,346,352
348,348,348,352
352,352,350,2
352,352,358,358
354,358,356,0
354,4,358,4
356,4,2,2
2,4,0,6
356,2,4,8
