hsv1[0],hsv2[0],hsv3[0],hsv4[0]
4,10,10,12
-1,-1,-1,-1
8,12,12,16
8,14,18,22
10,12,12,18
8,18,18,22
10,24,24,32
14,24,28,40
18,28,30,40
16,30,30,46
22,38,38,48
24,46,50,62
32,52,56,72
24,58,52,70
26,52,56,72
32,66,60,78
34,68,62,86
38,70,66,78
46,80,68,88
36,86,66,86
42,90,68,90
74,90,76,94
70,94,74,96
80,96,74,106
68,94,74,102
76,94,74,102
76,90,72,98
70,90,66,100
70,100,70,102
86,108,84,100
110,102,96,110
72,102,106,98
132,126,104,118
135,122,106,115
138,122,120,112
180,140,152,122
196,154,184,144
196,162,200,140
210,180,200,154
212,202,202,168
220,212,218,180
220,212,222,204
226,228,234,214
224,228,232,220
228,228,232,210
228,228,234,218
228,232,238,220
230,228,238,224
234,230,238,226
230,234,238,224
238,238,242,232
246,238,248,252
254,246,262,262
-1,-1,-1,-1
-1,-1,-1,-1
288,286,272,306
300,304,284,342
320,318,292,340
330,326,294,340
332,330,314,338
342,340,318,342
346,348,334,0
352,350,340,2
356,358,2,16
4,8,8,16
8,8,14,18
8,18,12,24
4,12,8,14
4,10,16,12
8,10,8,16
2,12,8,22
4,12,10,12
6,12,16,16
