hsv1[0],hsv2[0],hsv3[0],hsv4[0]
8,6,12,12
16,6,14,18
12,12,8,26
18,18,18,26
30,14,20,32
38,24,26,36
44,28,28,36
56,36,32,40
70,42,38,50
72,46,42,54
86,50,56,64
92,68,64,70
94,76,72,76
92,78,72,80
98,76,72,78
100,84,76,84
102,84,78,82
102,86,76,82
104,88,80,88
106,92,84,84
104,92,80,88
104,94,78,86
104,94,82,90
106,94,86,88
108,96,84,86
110,92,84,90
108,106,84,92
110,104,92,96
114,110,94,100
120,118,90,98
122,126,104,110
122,128,112,112
126,126,106,114
126,150,110,122
126,148,110,122
138,174,114,138
144,196,138,160
146,198,138,178
154,212,144,186
162,214,164,200
178,220,160,202
182,224,186,220
194,228,204,214
210,232,214,228
232,246,262,250
266,258,298,270
276,266,310,282
274,270,312,286
278,270,316,290
282,270,316,290
284,272,318,290
294,272,314,290
292,280,320,292
-1,-1,-1,-1
258,258,292,262
268,264,312,264
-1,-1,-1,-1
-1,-1,-1,-1
296,284,340,298
300,290,332,306
316,304,340,312
328,314,344,328
336,316,346,338
340,332,358,348
344,342,356,358
350,348,358,4
356,348,0,8
358,352,0,8
2,352,2,12
8,2,4,14
8,10,4,16
10,8,6,18
10,10,6,22
