hsv1[0],hsv2[0],hsv3[0],hsv4[0]
4,6,10,12
6,8,8,16
6,12,14,20
6,16,16,24
10,16,16,26
12,20,20,30
12,26,28,36
18,28,30,40
16,28,32,46
22,30,38,46
26,40,40,48
30,44,52,68
32,52,52,70
40,58,60,76
48,68,66,80
60,76,76,86
68,80,80,86
74,88,82,90
86,92,90,96
98,94,92,96
100,100,94,96
114,104,96,98
114,106,100,104
116,106,102,98
118,106,100,98
116,108,100,98
116,114,106,104
118,114,108,106
124,116,106,106
130,122,114,106
134,126,122,110
132,128,124,110
140,134,132,112
156,136,136,116
154,138,146,124
170,156,164,130
182,168,184,134
190,184,192,142
202,192,200,146
200,200,210,156
204,208,212,166
208,214,216,180
214,218,222,180
222,228,234,160
220,232,242,156
224,232,242,206
230,232,248,150
228,238,248,240
232,240,250,252
234,236,248,244
238,242,250,210
244,246,250,252
246,248,248,252
264,260,260,292
274,268,266,296
286,272,266,310
314,292,278,346
316,300,290,348
338,322,312,352
342,328,314,346
340,332,324,354
342,340,330,0
346,340,334,0
352,346,340,4
354,350,346,4
356,352,352,8
358,358,358,8
0,358,358,10
0,2,2,12
2,0,2,10
2,4,4,12
2,8,6,14
4,4,6,12
