hsv1[0],hsv2[0],hsv3[0],hsv4[0]
4,6,8,10
4,8,10,10
10,10,8,14
10,12,12,16
10,12,14,16
14,18,18,20
18,24,20,22
22,26,28,30
26,34,36,38
30,34,36,32
32,38,40,40
34,44,46,46
38,54,56,58
44,70,68,70
54,70,70,74
70,78,76,84
82,84,84,86
86,88,86,88
90,94,92,94
98,100,98,100
104,106,102,108
104,108,106,106
108,110,110,110
112,112,110,114
112,114,112,114
116,114,112,114
122,118,114,114
124,122,120,116
126,124,126,116
136,130,128,118
138,130,136,120
138,134,138,124
140,138,144,128
152,146,150,126
160,156,160,134
174,174,178,146
-1,-1,-1,-1
198,198,198,166
206,204,204,170
212,212,214,188
218,216,218,202
224,222,224,214
228,226,226,226
230,232,232,232
234,234,236,238
236,236,238,242
236,238,240,246
240,238,242,248
238,238,242,250
-1,-1,-1,-1
242,244,246,254
246,248,250,260
254,250,254,264
262,258,262,270
266,268,266,278
278,274,276,286
290,284,284,298
304,292,288,306
312,304,296,318
318,312,306,324
324,318,312,330
330,326,318,332
334,332,326,340
340,340,332,346
342,340,336,352
346,346,340,352
348,348,344,354
352,352,352,356
356,358,354,358
356,358,356,2
2,2,0,2
4,6,4,4
4,4,4,8
