hsv1[0],hsv2[0],hsv3[0],hsv4[0]
6,8,8,4
4,8,8,8
6,6,8,6
-1,-1,-1,-1
6,12,8,12
18,22,16,12
22,16,20,18
22,20,18,18
34,26,26,26
36,28,30,28
44,38,44,34
46,48,48,44
-1,-1,-1,-1
72,72,72,70
78,76,72,78
82,78,80,80
88,88,88,84
96,94,88,92
94,96,96,98
100,98,100,100
104,104,104,102
104,104,106,102
106,102,106,106
108,104,104,106
110,104,108,106
108,106,108,106
112,108,114,114
116,114,112,118
120,120,124,120
128,122,124,118
126,128,128,118
124,126,122,122
128,128,126,130
148,148,130,146
152,154,148,154
174,178,160,172
196,196,176,188
206,198,192,194
210,214,206,204
222,220,216,216
226,226,224,224
228,226,226,224
234,236,232,230
236,238,234,236
238,242,244,238
242,242,244,244
244,242,244,246
242,244,244,246
242,244,246,246
244,244,248,250
246,244,248,248
250,252,250,250
250,250,252,250
258,258,262,262
260,260,272,264
270,278,278,286
278,288,288,292
292,302,300,306
310,312,310,312
312,316,314,320
310,316,318,326
318,318,330,336
326,326,330,342
338,332,340,340
340,340,340,350
350,348,344,344
356,346,350,350
354,354,350,350
356,356,2,354
358,2,2,2
2,2,8,2
0,6,6,6
6,6,8,8
