hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,4,4,4
6,6,6,6
8,8,8,8
12,12,16,16
14,20,18,22
20,24,24,26
22,26,24,28
22,34,30,30
28,36,32,32
30,38,36,38
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
60,78,78,78
72,84,86,86
78,88,88,90
90,94,94,94
96,98,100,100
102,104,102,102
106,110,104,106
108,110,110,110
110,112,110,112
110,112,114,112
110,114,112,114
114,118,120,118
120,118,124,118
124,124,124,124
128,128,128,128
128,130,138,132
138,136,140,132
144,142,142,138
158,148,152,140
168,150,160,142
182,168,182,160
196,182,194,178
202,200,200,186
208,208,208,200
218,216,218,208
224,222,226,216
230,228,228,224
234,232,232,232
236,236,238,234
238,238,240,238
238,238,240,240
242,242,242,244
242,240,242,244
244,242,244,248
244,242,244,246
248,246,248,246
250,250,248,248
252,250,250,256
262,260,262,260
266,266,264,268
278,276,274,280
286,284,278,290
292,288,286,294
298,296,290,306
308,310,302,310
314,314,310,316
320,320,314,322
328,326,320,328
334,332,326,334
336,340,334,342
340,344,342,342
346,352,348,350
352,354,354,358
354,356,356,0
358,358,0,0
2,0,2,2
4,4,4,4
4,4,6,8
