hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,12,18,22
0,18,6,16
4,22,22,20
8,20,22,22
4,18,14,16
6,18,10,24
4,18,12,22
6,30,18,20
4,32,22,26
12,38,24,40
16,44,28,40
18,66,38,54
26,70,44,62
26,78,42,66
30,82,44,70
28,90,46,70
34,88,56,72
34,88,54,74
34,94,54,74
40,94,52,76
44,96,44,74
56,100,46,74
56,100,36,74
64,100,38,74
56,102,44,82
46,102,42,72
54,100,36,74
64,112,42,90
68,116,60,80
86,116,74,90
86,122,76,96
108,126,76,104
140,126,88,102
220,136,92,110
226,146,116,118
218,160,148,126
220,168,180,148
230,176,190,154
228,192,202,152
242,200,236,180
244,214,244,180
242,214,232,204
246,228,248,206
244,228,246,226
248,230,246,232
248,234,250,232
248,242,254,244
248,244,252,248
250,244,260,250
250,244,256,250
252,244,260,250
258,250,258,252
260,250,264,252
-1,-1,-1,-1
-1,-1,-1,-1
276,260,282,286
286,276,302,312
294,282,304,324
304,288,312,324
310,302,326,334
318,312,330,340
328,322,336,340
330,330,344,350
334,332,348,356
340,340,348,0
344,348,352,4
348,348,356,4
350,0,4,6
352,0,0,8
356,352,358,4
356,358,2,4
356,0,0,8
358,4,4,2
