hsv1[0],hsv2[0],hsv3[0],hsv4[0]
6,6,6,16
8,8,8,16
10,12,14,26
8,12,18,24
4,12,10,26
10,14,16,34
8,14,22,34
16,24,30,36
16,28,34,40
16,28,36,50
22,40,44,56
26,42,40,52
32,50,48,68
32,60,62,70
38,66,68,78
64,78,72,86
70,82,78,88
70,90,86,92
86,92,88,94
92,96,92,100
100,108,98,98
98,104,100,100
108,110,100,102
112,110,100,100
120,110,98,98
104,110,102,98
112,110,104,100
132,114,100,102
-1,-1,-1,-1
140,114,116,102
142,122,118,106
138,120,120,114
138,126,128,114
144,132,132,110
158,148,146,118
158,160,154,126
-1,-1,-1,-1
190,190,200,142
196,200,204,138
204,206,210,142
210,210,222,158
208,210,226,164
216,216,230,156
224,226,228,140
240,232,250,206
240,232,246,240
226,234,244,230
232,234,242,240
232,234,250,226
232,238,248,252
240,238,250,240
240,242,246,240
240,250,252,240
250,260,262,240
284,256,264,330
294,278,268,346
314,296,290,0
322,312,300,338
328,324,308,344
344,328,320,0
350,338,330,6
350,344,338,18
0,356,342,16
2,0,352,14
2,358,358,20
2,0,358,20
358,4,0,16
354,4,2,12
2,4,4,16
8,4,8,16
6,8,6,22
8,8,8,18
8,8,10,16
