hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,8,2,10
4,12,4,12
4,12,10,18
6,10,8,22
6,16,10,22
10,22,16,34
12,28,22,40
12,36,28,50
14,42,24,46
16,46,30,50
18,46,32,54
22,60,38,70
30,74,50,72
34,82,56,82
36,90,66,80
38,92,66,84
46,94,72,88
48,98,72,90
54,102,72,92
66,104,78,94
72,108,76,92
72,110,78,96
76,114,84,96
78,114,80,98
78,114,80,94
78,114,80,96
78,114,80,98
86,116,80,98
82,122,88,102
100,118,92,104
102,128,106,106
108,128,100,102
136,132,104,106
158,136,120,110
196,142,124,120
212,156,152,128
222,168,176,136
230,178,190,144
236,188,200,148
236,200,212,168
238,208,222,196
240,216,224,200
240,220,230,206
242,224,232,214
246,228,232,216
248,232,246,218
250,234,248,232
248,236,246,232
250,240,248,236
248,234,248,232
252,240,250,232
254,244,250,244
-1,-1,-1,-1
264,250,266,248
268,248,272,240
272,254,280,258
282,268,282,266
292,280,300,304
304,286,308,310
310,298,318,318
320,312,328,334
326,318,332,340
332,330,340,348
338,340,348,2
342,344,354,8
344,356,354,6
350,354,358,8
352,354,358,16
356,0,0,12
354,8,0,10
358,358,4,10
358,6,4,10
0,4,4,20
