hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,0,2,2
358,0,4,4
358,6,8,4
0,8,8,8
0,8,8,6
2,12,10,10
6,14,16,18
6,20,22,18
10,22,22,24
10,28,30,28
16,28,32,34
16,40,38,42
22,48,52,58
24,58,60,68
32,68,68,72
38,74,70,80
46,80,78,86
52,86,82,90
66,90,90,96
84,98,94,102
94,100,102,110
100,104,100,110
106,108,104,110
106,108,104,114
116,108,108,114
114,106,104,114
118,110,112,116
118,114,112,120
124,118,114,124
138,120,124,126
144,124,128,128
150,126,134,132
160,126,136,132
174,130,150,140
182,138,156,144
196,148,172,152
212,160,192,162
216,170,202,174
218,178,208,186
222,196,216,200
224,206,222,208
228,214,226,216
230,222,232,220
238,228,236,230
240,230,242,232
242,236,244,236
244,236,246,242
-1,-1,-1,-1
244,240,246,242
246,240,248,242
248,242,250,246
252,250,252,248
256,250,256,252
262,258,260,260
270,264,264,270
282,280,274,278
294,296,276,292
304,306,288,306
310,316,294,312
320,324,306,324
324,328,314,328
330,334,322,334
336,340,328,336
340,346,336,344
344,348,342,350
346,352,348,350
348,352,348,350
350,352,350,354
354,354,354,356
354,358,356,358
356,0,0,0
356,2,0,2
358,0,4,4
