hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,8,6,10
4,8,6,10
4,10,10,14
4,14,12,18
6,20,14,22
8,24,18,26
12,24,22,32
14,32,24,38
14,40,28,46
16,50,34,52
20,52,40,58
26,70,50,72
30,80,62,76
32,86,62,82
40,90,72,86
50,96,76,88
54,102,84,94
66,102,86,94
76,110,96,100
76,110,94,100
86,118,102,104
92,116,104,104
96,116,106,104
94,116,108,104
96,120,106,104
96,120,110,104
98,120,106,110
106,124,112,110
112,126,116,114
120,130,124,118
126,130,126,118
134,130,130,118
152,138,132,118
174,144,138,126
190,148,144,132
206,160,162,140
216,176,184,156
220,186,186,160
222,194,202,172
230,206,208,186
230,212,222,202
234,216,224,212
236,220,230,218
238,228,230,224
238,230,236,224
240,234,238,234
240,234,240,232
242,236,240,236
242,236,240,238
242,236,240,238
246,240,244,238
248,240,246,238
250,242,248,246
256,246,252,250
262,252,260,258
270,260,268,272
282,268,280,278
294,280,294,292
302,288,302,306
310,302,312,316
318,310,324,322
326,322,328,332
330,326,336,342
338,334,340,346
342,342,346,354
348,348,352,358
348,350,352,0
352,348,356,2
352,356,356,2
356,4,358,2
0,2,2,2
2,2,2,8
0,2,6,10
