hsv1[0],hsv2[0],hsv3[0],hsv4[0]
4,8,4,10
6,8,4,10
8,10,8,12
8,12,10,12
12,14,14,14
14,18,18,20
14,20,18,22
22,24,24,26
24,32,30,32
28,36,34,38
30,44,42,44
38,54,50,54
44,66,60,66
50,72,70,70
56,78,74,76
64,82,82,82
70,90,86,90
76,94,88,90
84,100,94,96
92,106,100,102
102,110,106,106
106,112,110,110
110,114,110,112
110,118,110,110
110,116,110,110
112,120,112,114
114,124,118,118
118,124,120,116
120,126,120,118
128,132,128,122
136,134,134,126
140,138,136,128
146,144,140,130
156,148,150,136
168,158,156,140
190,172,174,154
202,188,190,170
206,196,198,182
212,204,206,194
218,210,212,210
222,216,220,218
226,222,222,226
228,226,228,232
234,230,234,236
234,232,234,238
236,234,236,240
236,236,236,242
240,236,240,242
240,236,240,244
240,238,240,246
240,240,238,246
244,240,244,250
246,244,248,250
252,250,252,256
258,254,258,262
266,262,266,270
276,268,274,280
284,276,282,290
290,284,290,302
300,294,300,310
308,304,308,316
314,310,316,322
322,320,326,332
330,328,330,336
332,334,334,340
338,338,340,344
342,346,344,350
346,348,348,356
352,352,352,356
356,356,354,0
358,0,0,2
0,4,2,8
2,4,6,10
