hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,4,8,4
0,8,8,4
0,8,10,4
2,12,12,8
4,12,16,10
6,20,18,14
8,22,18,18
10,32,22,22
12,32,26,24
14,36,30,28
16,44,36,34
18,56,44,38
24,68,48,46
24,70,52,54
32,78,62,64
38,84,72,74
46,90,76,82
54,92,80,88
50,96,80,84
72,98,88,94
86,102,92,98
94,104,96,104
98,106,100,106
98,106,98,106
100,106,100,108
104,106,100,108
112,110,100,110
118,112,104,116
130,116,112,118
148,124,124,124
156,126,128,130
160,126,126,130
174,128,136,136
192,138,150,142
200,140,160,142
210,152,178,160
216,158,188,170
222,164,198,178
224,176,206,188
228,190,218,198
226,198,220,206
230,206,224,214
232,212,230,220
234,216,232,220
234,222,234,222
238,224,234,228
238,230,240,232
238,230,240,232
238,230,238,232
238,230,242,234
240,232,240,236
246,232,244,240
248,238,246,244
256,248,252,250
262,250,258,260
272,264,268,276
286,284,276,298
294,292,286,308
306,310,296,318
314,322,310,328
322,330,322,332
328,334,330,340
334,342,334,346
340,346,342,352
342,352,346,354
344,352,354,352
348,354,354,358
348,356,356,354
352,354,358,356
356,0,358,0
356,0,4,2
358,0,6,4
358,6,6,4
