hsv1[0],hsv2[0],hsv3[0],hsv4[0]
4,6,8,12
4,4,6,12
6,6,8,14
6,10,12,12
6,16,14,22
10,20,20,26
14,22,24,32
16,26,30,36
20,28,32,44
20,34,38,50
28,38,46,58
32,46,54,70
40,58,68,78
46,68,72,84
58,76,78,90
70,84,84,92
70,80,86,92
78,88,88,98
88,92,92,100
102,102,100,104
118,106,104,106
114,110,110,110
122,114,112,110
122,114,112,110
122,114,110,112
124,114,110,112
128,120,114,112
136,122,122,112
136,126,126,116
140,128,130,120
142,130,134,122
148,132,138,122
152,138,140,124
160,144,150,126
162,150,154,128
178,158,172,138
188,176,188,144
196,190,200,150
202,196,204,158
208,206,212,168
214,212,218,184
218,220,226,200
220,220,228,214
226,228,230,220
226,232,234,228
228,234,238,238
226,234,240,240
230,234,240,240
234,234,240,240
232,238,242,240
236,240,246,246
238,246,246,246
246,248,248,248
254,252,250,262
264,262,256,270
278,270,264,282
296,286,276,298
308,298,284,316
320,314,294,322
328,322,306,334
336,332,316,340
342,336,328,346
346,344,336,356
350,348,342,356
352,354,344,358
354,352,352,358
354,354,354,358
354,354,354,2
356,0,356,4
356,358,0,2
0,2,0,6
2,4,4,4
0,4,8,6
