hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,4,4,10
4,6,4,10
4,8,10,14
8,12,10,14
8,12,14,20
10,18,20,24
12,18,24,30
16,24,28,34
16,28,32,44
20,34,36,50
26,38,44,58
32,50,56,70
44,58,68,78
46,68,70,84
54,74,78,88
70,84,84,96
78,88,90,98
88,94,98,100
102,100,102,106
116,106,106,108
124,108,110,110
124,114,112,112
126,114,112,112
128,114,112,112
128,118,112,112
132,120,114,114
132,120,116,112
136,124,118,116
136,124,124,118
138,128,128,122
142,132,134,124
148,136,136,124
152,138,142,124
160,142,146,128
166,152,158,132
178,162,170,138
184,174,184,146
194,188,196,150
200,194,204,160
208,206,210,176
210,212,216,184
214,216,220,202
218,220,226,208
222,226,230,218
224,228,232,224
230,232,234,224
234,234,238,230
232,234,240,232
236,238,242,238
238,240,246,242
238,242,246,244
244,244,248,250
248,250,248,248
252,250,252,246
260,260,258,260
276,270,266,272
294,280,274,286
304,294,282,302
316,306,290,316
326,316,300,322
334,324,312,332
338,332,322,340
340,338,328,342
344,342,334,346
348,348,340,350
350,352,348,352
352,354,350,356
354,354,352,358
354,354,354,2
356,0,356,0
358,0,0,2
356,0,0,4
0,2,2,4
