hsv1[0],hsv2[0],hsv3[0],hsv4[0]
6,4,8,10
6,6,10,8
8,10,10,12
12,10,14,16
14,16,18,20
18,20,20,26
20,24,26,28
24,32,32,34
28,36,38,40
28,40,40,44
34,50,48,50
40,58,62,62
46,68,70,70
56,72,74,76
68,80,82,82
76,86,88,88
84,90,90,92
90,98,96,98
94,102,100,102
106,110,108,110
110,114,112,112
118,116,114,116
118,118,118,116
120,118,118,116
120,120,118,118
120,120,118,118
124,122,122,120
128,126,126,124
132,130,128,124
136,136,134,126
138,136,136,126
140,138,138,126
148,142,142,130
150,148,150,132
158,156,156,136
174,170,174,148
188,184,188,156
196,196,196,166
204,202,204,174
210,210,210,196
214,212,216,206
218,218,222,216
224,224,224,222
228,228,228,230
230,230,232,236
234,234,234,238
234,234,236,240
234,238,238,244
236,238,238,244
236,238,240,246
238,240,244,246
244,244,244,248
248,250,250,256
256,258,256,262
266,264,262,270
278,274,270,280
294,286,280,296
304,296,288,308
312,304,294,314
318,312,304,320
324,318,310,326
330,324,318,332
334,328,324,336
340,336,332,342
344,340,338,346
346,342,342,350
348,348,348,352
352,350,352,356
356,352,356,358
358,358,358,2
358,0,2,2
2,6,4,6
4,4,8,8
