hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,2,0,2
0,2,6,6
2,6,8,10
4,8,8,12
8,12,14,16
8,14,20,22
10,20,24,30
12,24,30,36
16,30,34,38
18,32,34,46
24,38,46,56
30,46,56,70
40,58,70,78
38,56,68,80
56,74,78,88
70,80,86,94
72,82,86,94
80,86,90,98
94,96,94,102
102,100,100,106
114,106,106,108
120,110,108,112
120,112,110,114
128,114,110,114
124,114,112,114
130,116,114,116
136,118,116,116
136,126,118,120
142,124,128,120
144,130,132,122
148,134,136,124
154,134,140,124
160,138,146,128
164,146,152,134
172,150,160,136
182,164,174,144
190,176,188,152
194,186,198,158
200,194,204,166
208,206,210,178
212,212,216,190
218,220,224,202
220,224,226,208
224,228,230,218
226,232,236,222
230,238,240,234
234,236,244,238
236,238,244,240
234,238,242,240
234,238,244,242
238,244,246,242
242,250,250,250
250,254,252,252
262,260,260,264
268,266,262,270
278,276,270,280
292,286,278,296
306,296,284,306
316,312,290,314
324,316,300,324
332,326,310,334
336,330,318,338
340,336,328,342
346,342,334,346
346,346,340,352
350,350,344,352
350,352,350,352
352,350,352,354
352,354,350,0
354,358,358,358
358,0,0,2
358,0,2,6
0,0,2,8
