hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,4,6,8
0,4,4,8
4,4,6,10
2,6,10,14
4,8,12,14
6,12,14,16
8,18,18,22
10,20,22,28
10,26,26,36
16,28,32,38
16,34,36,44
22,42,42,56
24,48,54,72
32,56,64,78
38,70,72,86
46,74,78,88
54,80,84,94
70,84,88,96
78,94,90,98
98,98,98,104
102,104,102,106
112,110,104,110
116,112,106,110
120,112,104,110
122,112,106,112
124,112,106,110
126,114,112,112
130,120,118,114
136,124,118,118
140,126,128,120
144,128,132,120
152,132,138,122
150,136,138,126
164,140,146,128
172,146,152,136
188,160,176,144
196,174,186,148
206,186,198,160
210,194,204,172
214,206,214,178
220,210,220,192
222,216,224,202
222,220,224,208
228,226,228,218
226,228,232,222
232,234,238,230
234,234,238,234
234,236,238,238
234,236,242,238
234,234,244,248
238,238,244,244
242,244,246,248
246,246,248,250
250,252,250,250
258,254,252,256
268,266,262,272
286,278,268,290
296,292,276,304
310,308,290,316
320,320,298,326
330,328,312,334
334,332,322,344
338,340,328,344
342,346,336,352
348,348,342,352
348,354,346,356
352,352,352,358
352,356,356,358
356,0,354,4
358,2,358,0
358,2,0,8
0,2,4,8
0,2,6,8
