hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,4,4,8
4,6,6,12
4,8,4,16
4,8,10,18
4,24,16,22
10,24,20,30
10,32,26,40
16,34,30,40
20,44,32,46
18,52,36,52
24,58,44,64
30,74,54,74
34,86,68,80
40,88,70,88
46,94,76,92
52,100,86,94
62,102,88,98
70,104,92,102
82,110,96,100
92,112,102,104
94,116,106,108
94,116,102,106
96,116,104,106
96,116,106,110
100,116,110,108
100,118,110,110
100,122,112,108
102,126,114,112
112,128,114,112
122,130,122,114
138,134,128,118
132,136,128,118
146,138,130,124
168,144,136,128
178,150,142,132
206,160,156,140
216,170,178,150
218,178,188,160
226,194,200,170
230,202,210,178
232,208,212,188
236,216,222,204
236,220,226,214
238,224,232,222
238,228,232,224
240,230,236,226
244,236,238,234
242,234,238,238
242,234,238,238
244,234,240,238
244,234,244,242
248,240,246,242
250,244,250,240
260,250,256,248
264,250,260,250
270,260,270,262
280,268,276,272
288,274,286,286
300,286,296,298
310,296,314,318
320,312,322,326
326,316,328,330
328,328,334,340
336,334,344,344
342,340,346,352
346,342,348,352
350,352,350,354
354,350,348,358
354,354,358,0
354,0,0,0
0,0,0,4
2,2,4,4
2,2,4,4
