hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,358,2,358
356,0,4,2
356,6,4,8
0,6,8,6
2,10,10,10
6,16,16,14
8,20,18,16
10,26,22,20
14,32,24,26
12,38,28,30
16,44,36,34
24,54,44,42
28,68,46,50
34,70,64,58
34,74,68,62
44,82,72,70
52,88,72,76
54,88,80,80
70,92,86,88
84,102,92,96
94,102,96,100
100,106,100,104
104,110,100,106
106,112,100,106
106,110,100,104
106,108,112,106
118,112,110,112
128,120,112,118
132,118,112,116
142,126,122,124
152,126,126,128
164,126,132,130
172,132,138,136
188,138,150,138
200,140,156,146
214,154,184,160
216,164,186,176
222,172,204,182
224,182,208,194
226,198,218,202
228,206,222,214
232,212,226,216
236,218,230,220
240,222,236,224
240,226,240,236
242,234,246,238
246,236,250,240
248,236,250,242
248,234,250,246
248,240,250,250
250,240,252,250
254,248,254,254
258,254,260,260
262,256,260,264
266,260,264,266
274,268,272,278
282,282,280,292
286,286,284,298
296,306,300,314
306,314,304,318
314,322,316,330
320,328,322,334
324,334,330,340
332,340,334,344
338,348,340,348
340,348,344,352
344,352,350,354
346,352,352,356
350,354,356,0
352,356,354,0
352,0,0,2
356,0,0,2
356,0,4,2
