hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,6,0,4
358,4,2,12
4,8,6,12
6,12,8,14
6,12,8,20
8,18,16,26
8,24,24,26
14,32,28,40
14,40,30,40
-1,-1,-1,-1
24,60,40,64
28,70,52,70
32,76,60,76
38,86,72,84
44,94,76,90
50,96,84,94
56,100,84,96
76,104,92,100
72,106,92,98
74,110,96,104
86,114,98,104
94,112,102,108
96,116,104,110
98,116,100,108
102,124,102,110
100,116,106,108
106,122,106,110
112,126,120,110
118,128,118,112
128,134,122,116
128,136,128,122
136,136,128,120
154,142,132,126
166,144,140,128
188,152,152,136
204,160,166,140
218,174,184,156
222,184,190,170
226,196,206,172
228,206,214,192
232,214,220,202
234,218,222,214
240,224,224,214
244,226,232,222
246,230,238,228
248,240,242,236
250,240,248,240
250,244,248,246
248,246,248,246
248,242,248,248
252,244,244,246
252,250,250,246
260,248,264,254
266,252,268,256
272,262,282,264
276,266,272,270
284,272,284,290
288,272,290,292
298,288,304,298
308,302,310,306
318,314,320,316
324,316,326,322
330,326,334,330
336,332,336,344
340,344,342,344
348,344,346,348
348,348,354,348
348,348,348,348
352,348,354,356
354,352,356,358
356,2,358,4
358,2,2,4
358,4,2,8
