hsv1[0],hsv2[0],hsv3[0],hsv4[0]
10,4,6,8
12,4,8,8
20,8,10,10
22,10,12,10
26,10,12,12
34,18,20,24
40,24,30,24
44,16,30,28
62,32,36,38
70,38,40,40
70,40,46,46
84,48,52,52
88,66,74,70
96,72,76,72
96,80,80,72
100,82,90,84
104,90,92,82
104,90,92,86
108,94,96,90
106,94,104,92
112,104,102,96
110,106,108,96
112,106,110,96
112,112,110,100
110,112,110,100
114,110,110,98
114,112,110,100
114,116,112,100
118,118,114,100
120,126,120,110
120,128,116,112
124,130,122,118
124,134,124,126
128,148,126,126
132,158,132,136
138,178,136,154
146,190,148,170
152,198,152,190
160,210,160,198
160,218,174,202
180,220,194,224
196,224,200,222
206,230,210,228
214,232,212,232
220,238,222,240
228,238,232,238
232,236,240,244
236,242,236,244
232,242,236,244
238,242,240,246
240,242,236,246
240,248,246,246
244,248,246,252
248,252,266,260
254,252,268,264
252,264,280,266
280,270,294,274
282,276,306,282
288,282,320,294
304,292,324,302
316,308,330,316
328,312,342,320
342,322,344,330
344,330,348,340
344,340,358,344
350,340,0,350
0,344,356,0
0,0,2,4
4,0,358,4
16,358,10,4
16,0,4,6
10,4,8,8
10,8,4,10
