k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
3,3,8,5,1,"(2, 4, 24)",1,126,baseline_global_guarded,"[20, 75, 110, 115, 120, 135, 150, 185, 190, 245, 275, 285, 290, 310, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.33900000,0.44414286,27->24
3,3,8,5,1,"(2, 4, 24)",2,132,baseline_global_guarded,"[20, 75, 110, 115, 120, 135, 150, 185, 190, 245, 275, 285, 290, 310, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.33400000,0.44314286,15->24
3,3,8,5,1,"(2, 4, 24)",3,861,anchor_worst_targeted,"[10, 35, 40, 55, 70, 80, 85, 105, 120, 180, 225, 230, 235, 285, 340]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.32900000,0.44983333,23->4
3,3,8,5,1,"(2, 4, 24)",4,499,anchor_worst_targeted,"[10, 45, 85, 130, 135, 150, 160, 175, 185, 240, 245, 295, 330, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.32600000,0.43807143,13->4
3,3,8,5,1,"(2, 4, 24)",5,501,anchor_worst_targeted,"[10, 45, 85, 130, 135, 150, 160, 175, 185, 240, 245, 295, 330, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.32400000,0.43616667,27->4
3,3,8,5,1,"(2, 4, 24)",6,129,baseline_global_guarded,"[20, 75, 110, 115, 120, 135, 150, 185, 190, 245, 275, 285, 290, 310, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.32000000,0.44092857,13->2
3,3,8,5,1,"(2, 4, 24)",7,363,anchor_worst_targeted,"[10, 15, 25, 50, 65, 75, 115, 145, 170, 220, 225, 240, 290, 305, 320]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.16100000,0.44966667,16->24
3,3,8,5,1,"(2, 4, 24)",8,354,anchor_worst_targeted,"[10, 15, 25, 50, 65, 75, 115, 145, 170, 220, 225, 240, 290, 305, 320]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.15900000,0.44800000,16->24
3,3,8,5,1,"(2, 4, 24)",9,388,anchor_worst_targeted,"[30, 55, 65, 90, 95, 110, 115, 175, 190, 215, 225, 265, 330, 350, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.20500000,0.43914286,1->4
3,3,8,5,1,"(2, 4, 24)",10,623,anchor_worst_targeted,"[35, 60, 130, 175, 185, 215, 220, 240, 250, 260, 300, 305, 325, 345, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.20500000,0.44030952,8->4
3,3,8,5,1,"(2, 4, 24)",11,381,anchor_worst_targeted,"[15, 105, 110, 120, 155, 180, 195, 205, 215, 235, 245, 250, 280, 305, 325]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.17300000,0.43761905,7->2
3,3,8,5,1,"(2, 4, 24)",12,836,anchor_worst_targeted,"[15, 25, 35, 70, 75, 120, 135, 155, 180, 200, 205, 250, 320, 340, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.27900000,0.45064286,3->2
3,3,8,5,1,"(2, 4, 24)",13,471,anchor_worst_targeted,"[5, 35, 55, 65, 100, 120, 130, 145, 195, 240, 285, 295, 305, 310, 325]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.25200000,0.43676190,16->2
3,3,8,5,1,"(2, 4, 24)",14,345,anchor_worst_targeted,"[20, 60, 75, 80, 90, 145, 160, 180, 205, 270, 275, 285, 300, 305, 315]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.17800000,0.43721429,23->24
3,3,8,5,1,"(2, 4, 24)",15,357,anchor_worst_targeted,"[10, 15, 25, 50, 65, 75, 115, 145, 170, 220, 225, 240, 290, 305, 320]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.19500000,0.44602381,16->24
3,3,8,5,1,"(2, 4, 24)",16,116,baseline_global_guarded,"[15, 20, 50, 55, 60, 85, 90, 110, 125, 190, 200, 205, 250, 275, 290]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.28000000,0.42828571,27->4
3,3,8,5,1,"(2, 4, 24)",17,652,anchor_worst_targeted,"[15, 70, 90, 95, 105, 135, 150, 160, 165, 170, 200, 250, 275, 295, 300]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.23100000,0.45442857,28->24
3,3,8,5,1,"(2, 4, 24)",18,599,anchor_worst_targeted,"[25, 75, 100, 115, 180, 215, 225, 250, 270, 295, 315, 325, 335, 340, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.25300000,0.45330952,14->2
3,3,8,5,1,"(2, 4, 24)",19,398,anchor_worst_targeted,"[30, 55, 65, 90, 95, 110, 115, 175, 190, 215, 225, 265, 330, 350, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.30000000,0.45323810,14->2
3,3,8,5,1,"(2, 4, 24)",20,458,anchor_worst_targeted,"[25, 35, 45, 50, 75, 90, 175, 180, 185, 260, 290, 295, 320, 335, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.27400000,0.45161905,3->2
3,3,8,5,2,"(3, 13, 15)",1,778,anchor_worst_targeted,"[5, 10, 40, 130, 155, 195, 255, 260, 280, 315, 330, 335, 340, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.34900000,0.45380952,4->13
3,3,8,5,2,"(3, 13, 15)",2,959,anchor_worst_targeted,"[35, 115, 120, 200, 230, 235, 275, 280, 295, 300, 310, 325, 340, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.34300000,0.45283333,16->3
3,3,8,5,2,"(3, 13, 15)",3,958,anchor_worst_targeted,"[35, 115, 120, 200, 230, 235, 275, 280, 295, 300, 310, 325, 340, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.34000000,0.45092857,24->13
3,3,8,5,2,"(3, 13, 15)",4,779,anchor_worst_targeted,"[5, 10, 40, 130, 155, 195, 255, 260, 280, 315, 330, 335, 340, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.33300000,0.44859524,4->13
3,3,8,5,2,"(3, 13, 15)",5,774,anchor_worst_targeted,"[5, 10, 40, 130, 155, 195, 255, 260, 280, 315, 330, 335, 340, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.32700000,0.45592857,28->13
