k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
7,7,8,1,2,"(8, 14, 16, 18, 21, 22, 26)",1,59,anchor_worst_targeted,"[5, 25, 30, 35, 65, 85, 150, 155, 160, 170, 220, 250, 285, 330, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.36900000,0.45675000,28->26
7,7,8,1,2,"(8, 14, 16, 18, 21, 22, 26)",2,69,anchor_worst_targeted,"[5, 25, 30, 35, 65, 85, 150, 155, 160, 170, 220, 250, 285, 330, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.36600000,0.45714286,28->22
7,7,8,1,2,"(8, 14, 16, 18, 21, 22, 26)",3,36,baseline_global_guarded,"[115, 150, 195, 205, 240, 250, 255, 265, 275, 280, 320, 330, 335, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.35100000,0.44810714,27->21
7,7,8,1,2,"(8, 14, 16, 18, 21, 22, 26)",4,64,anchor_worst_targeted,"[5, 25, 30, 35, 65, 85, 150, 155, 160, 170, 220, 250, 285, 330, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34300000,0.45339286,11->21
7,7,8,1,2,"(8, 14, 16, 18, 21, 22, 26)",5,33,baseline_global_guarded,"[115, 150, 195, 205, 240, 250, 255, 265, 275, 280, 320, 330, 335, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34100000,0.46103571,27->21
7,7,8,1,2,"(8, 14, 16, 18, 21, 22, 26)",6,30,baseline_global_guarded,"[115, 150, 195, 205, 240, 250, 255, 265, 275, 280, 320, 330, 335, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34000000,0.45446429,28->21
7,7,8,1,2,"(8, 14, 16, 18, 21, 22, 26)",7,98,anchor_worst_targeted,"[55, 65, 90, 105, 120, 135, 145, 180, 185, 205, 215, 280, 310, 325, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.30900000,0.45100000,11->22
7,7,8,1,2,"(8, 14, 16, 18, 21, 22, 26)",8,101,anchor_worst_targeted,"[55, 65, 90, 105, 120, 135, 145, 180, 185, 205, 215, 280, 310, 325, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.31800000,0.45617857,3->21
7,7,8,1,2,"(8, 14, 16, 18, 21, 22, 26)",9,99,anchor_worst_targeted,"[55, 65, 90, 105, 120, 135, 145, 180, 185, 205, 215, 280, 310, 325, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.29000000,0.44764286,11->22
7,7,8,1,2,"(8, 14, 16, 18, 21, 22, 26)",10,104,anchor_worst_targeted,"[55, 65, 90, 105, 120, 135, 145, 180, 185, 205, 215, 280, 310, 325, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.31300000,0.45246429,27->16
