k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
9,9,9,0,1,"(3, 14, 16, 18, 21, 22, 26, 27, 28)",1,185,anchor_worst_targeted,"[10, 40, 50, 60, 85, 90, 110, 155, 160, 185, 230, 295, 310, 325, 330]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.32000000,0.43888889,11->16
9,9,9,0,1,"(3, 14, 16, 18, 21, 22, 26, 27, 28)",2,21,baseline_global_guarded,"[10, 25, 75, 95, 100, 115, 125, 160, 180, 255, 285, 295, 305, 310, 320]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.28700000,0.44883333,11->27
9,9,9,0,1,"(3, 14, 16, 18, 21, 22, 26, 27, 28)",3,137,anchor_worst_targeted,"[10, 25, 30, 35, 40, 70, 75, 90, 150, 225, 255, 265, 325, 340, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.26000000,0.43861111,11->3
9,9,9,0,1,"(3, 14, 16, 18, 21, 22, 26, 27, 28)",4,29,baseline_global_guarded,"[5, 30, 45, 60, 75, 125, 165, 180, 190, 240, 245, 250, 275, 310, 330]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.17300000,0.45094444,11->3
9,9,9,0,1,"(3, 14, 16, 18, 21, 22, 26, 27, 28)",5,73,anchor_worst_targeted,"[5, 35, 40, 45, 55, 100, 115, 125, 135, 170, 190, 230, 275, 305, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.25700000,0.43633333,8->27
9,9,9,0,1,"(3, 14, 16, 18, 21, 22, 26, 27, 28)",6,121,anchor_worst_targeted,"[30, 35, 60, 70, 95, 105, 140, 150, 160, 195, 210, 275, 285, 320, 340]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.12000000,0.43205556,8->26
9,9,9,0,1,"(3, 14, 16, 18, 21, 22, 26, 27, 28)",7,201,anchor_worst_targeted,"[25, 40, 55, 80, 125, 145, 185, 220, 225, 230, 255, 280, 285, 310, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.12200000,0.44527778,8->18
9,9,9,0,1,"(3, 14, 16, 18, 21, 22, 26, 27, 28)",8,153,anchor_worst_targeted,"[25, 55, 80, 90, 105, 115, 125, 135, 180, 215, 220, 235, 295, 320, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.24800000,0.43605556,11->27
9,9,9,0,1,"(3, 14, 16, 18, 21, 22, 26, 27, 28)",9,169,anchor_worst_targeted,"[5, 35, 45, 60, 70, 85, 135, 185, 210, 215, 230, 255, 265, 275, 320]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.04000000,0.45050000,11->16
9,9,9,0,1,"(3, 14, 16, 18, 21, 22, 26, 27, 28)",10,57,anchor_worst_targeted,"[60, 75, 110, 145, 150, 160, 185, 225, 245, 280, 285, 305, 310, 325, 330]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.02700000,0.43911111,8->21
9,9,9,0,2,"(8, 11, 14, 18, 19, 21, 26, 27, 28)",1,81,anchor_worst_targeted,"[30, 40, 65, 85, 90, 95, 105, 110, 185, 205, 230, 265, 275, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.27900000,0.45603704,22->19
